Customer_ID,Customer_Name,Age,Occupation,City,Annual_Income,Credit_Score,Total_Accounts,Total_Balance
331563,Client_31562,52.0,Retired,Chennai,63909.28,685,1.0,17457.21
331564,Client_31563,51.0,Self Employed,Mumbai,130506.58,819,2.0,14635.37
331565,Client_31564,65.0,Student,Kolkata,66167.2,723,1.0,8175.7
331566,Client_31565,74.0,Business,Mumbai,42363.08,839,1.0,11346.83
331567,Client_31566,65.0,Self Employed,Kolkata,79377.98,783,1.0,3748.05
331568,Client_31567,44.0,Self Employed,Pune,42029.28,637,1.0,20287.4
331569,Client_31568,28.0,Retired,Chennai,63254.26,765,0.0,0.0
331570,Client_31569,29.0,Retired,Delhi,43690.69,862,1.0,11090.39
331571,Client_31570,60.0,Retired,Kolkata,197346.16,706,0.0,0.0
331572,Client_31571,21.0,Salaried,Delhi,151031.27,706,2.0,15740.27
331573,Client_31572,21.0,Retired,Bengaluru,61894.43,760,1.0,17197.33
331574,Client_31573,30.0,Student,Chennai,38748.92,765,1.0,6065.24
331575,CLIENT_31574,22.0,Student,Kolkata,54183.67,729,2.0,7275.38
331576,Client_31575,37.0,Retired,Pune,24136.69,718,1.0,8041.27
331577,Client_31576,70.0,Retired,Kolkata,123713.66,664,1.0,6509.85
331578,Client_31577,20.0,Business,Pune,57360.54,802,1.0,2269.37
331579,Client_31578,35.0,Salaried,Kolkata,72927.3,774,1.0,1361.18
331580,Client_31579,30.0,Business,Kolkata,57013.02,730,1.0,3122.26
331581,Client_31580,69.0,Self Employed,Jaipur,167138.04,695,3.0,26463.4
331582,Client_31581,36.0,Business,Delhi,31421.67,689,0.0,0.0
331583,Client_31582 ,67.0,Retired,Chennai,51743.23,672,1.0,1947.89
331584,Client_31583,71.0,Salaried,Chennai,96796.13,731,2.0,29395.260000000002
331585,Client_31584,20.0,Salaried,Chennai,36218.36,620,1.0,6666.18
331586,Client_31585,46.0,Retired,Delhi,37669.27,897,0.0,0.0
331587,Client_31586,57.0,Business,Mumbai,34098.4,727,0.0,0.0
331588,Client_31587,21.0,Student,Jaipur,50563.97,691,0.0,0.0
331589,Client_31588,51.0,Salaried,Pune,48991.94,611,2.0,33416.69
331590,Client_31589,37.0,Salaried,Pune,61982.37,655,0.0,0.0
331591,Client_31590,29.0,Business,Delhi,24122.14,732,3.0,22606.11
331592,Client_31591,67.0,Business,Bengaluru,166145.23,644,2.0,28330.53
331593,Client_31592,26.0,Retired,Jaipur,76491.29,674,1.0,26866.09
331594,Client_31593,24.0,Self Employed,Delhi,23905.98,734,1.0,3700.77
331595,Client_31594,53.0,Business,Jaipur,74144.5,733,0.0,0.0
331596,Client_31595,22.0,Retired,Bengaluru,117133.87,804,2.0,11758.89
331597,Client_31596,70.0,Student,Chennai,110822.57,732,1.0,55980.01
331598,Client_31597,50.0,Retired,Pune,40058.49,620,3.0,11719.91
331599,Client_31598,18.0,Student,Pune,55553.15,800,2.0,29429.74
331600,Client_31599,34.0,Business,Kolkata,59880.88,898,1.0,8629.96
331601,Client_31600,41.0,Business,Bengaluru,176913.59,784,0.0,0.0
331602,Client_31601,58.0,Retired,Chennai,21308.4,720,2.0,20839.63
331603,Client_31602,31.0,Self Employed,Mumbai,64810.46,722,1.0,7056.5
331604,Client_31603,71.0,Business,Bengaluru,61031.46,737,1.0,22226.04
331605,Client_31604,64.0,Business,Jaipur,62977.6,755,2.0,75875.69
331606,Client_31605,73.0,Student,Pune,108794.91,638,2.0,7731.530000000001
331607,Client_31606,74.0,Retired,Chennai,74296.22,720,1.0,10916.17
331608,Client_31607,59.0,Student,Chennai,79484.73,798,0.0,0.0
331609,Client_31608,57.0,Retired,Delhi,54704.58,858,2.0,6091.07
331610,Client_31609,48.0,Student,Kolkata,44392.84,781,1.0,7982.99
331611,Client_31610,26.0,Business,Mumbai,41053.38,634,2.0,17616.02
331612,Client_31611,23.0,Retired,Delhi,74011.06,715,1.0,9505.49
331613,Client_31612,73.0,Student,Chennai,96131.92,619,1.0,14808.37
331614,Client_31613,33.0,Retired,Delhi,61402.88,803,2.0,32964.48
331615,Client_31614,53.0,Retired,Pune,58226.12,678,0.0,0.0
331616,Client_31615,62.0,Student,Bengaluru,48249.52,733,4.0,77330.9
331617,Client_31616,63.0,Self Employed,Bengaluru,80077.79,685,1.0,11297.75
331618,Client_31617,49.0,Retired,Delhi,43252.77,717,0.0,0.0
331619,Client_31618,71.0,Business,Kolkata,125257.29,783,1.0,34466.67
331620,Client_31619,26.0,Business,Jaipur,80021.89,693,2.0,9560.69
331621,Client_31620,71.0,Salaried,Mumbai,158835.61,814,3.0,20464.8
331622,Client_31621,49.0,Self Employed,Mumbai,63835.44,780,3.0,33525.770000000004
331623,Client_31622,36.0,Self Employed,Jaipur,68004.47,709,2.0,40887.93
331624,Client_31623,49.0,Self Employed,Kolkata,194665.89,807,1.0,136541.87
331625,Unknown,33.0,Retired,Chennai,161154.22,734,0.0,0.0
331626,Client_31625,33.0,Retired,Jaipur,39685.66,749,3.0,52351.350000000006
331627,Client_31626,61.0,Business,Mumbai,62188.93,727,0.0,0.0
331628,CLIENT_31627,31.0,Self Employed,Delhi,104799.73,685,1.0,18059.81
331629,Client_31628,20.0,Student,Delhi,30586.69,691,2.0,39801.88
331630,Client_31629,25.0,Self Employed,Pune,44501.95,882,1.0,21457.31
331631,Client_31630,68.0,Student,Chennai,57581.41,656,0.0,0.0
331632,Client_31631,39.0,Business,Pune,99445.92,716,1.0,10155.55
331633,Client_31632,27.0,Salaried,Kolkata,240760.91,811,0.0,0.0
331634,Client_31633,21.0,Business,Mumbai,29662.46,875,1.0,9833.23
331635,Client_31634,18.0,Retired,Bengaluru,38824.12,656,1.0,7754.89
331636,Client_31635,66.0,Salaried,Chennai,184971.86,646,1.0,3647.87
331637,Client_31636,74.0,Business,Delhi,70390.11,763,0.0,0.0
331638,Client_31637,29.0,Business,Kolkata,31949.51,754,0.0,0.0
331639,Client_31638,49.0,Student,Bengaluru,59493.76,808,1.0,6192.01
331640,Client_31639,43.0,Retired,Bengaluru,74588.77,834,1.0,1148.83
331641,Client_31640,35.0,Self Employed,Mumbai,35135.76,721,1.0,13109.33
331642,Client_31641,68.0,Retired,Chennai,29886.37,713,1.0,15528.08
331643,Client_31642,39.0,Student,Kolkata,46775.87,726,2.0,16694.17
331644,Client_31643,35.0,Student,Pune,70702.23,711,1.0,31427.49
331645,Client_31644,59.0,Retired,Chennai,77981.7,812,2.0,7317.26
331646,Client_31645,58.0,Student,Kolkata,41971.17,654,0.0,0.0
331647,Client_31646,54.0,Salaried,Chennai,79407.2,565,2.0,27276.300000000003
331648,Client_31647,47.0,Business,Jaipur,60094.51,757,1.0,28975.02
331649,Client_31648,59.0,Business,Kolkata,96810.83,609,2.0,9919.49
331650,Client_31649,43.0,Salaried,Chennai,71717.92,581,2.0,48723.68
331651,Client_31650,24.0,Salaried,Chennai,30530.29,761,1.0,4394.48
331652,Client_31651 ,38.0,Student,Jaipur,106815.98,752,0.0,0.0
331653,Client_31652,34.0,Student,Kolkata,48281.34,688,2.0,48531.42
331654,Client_31653,37.0,Retired,Bengaluru,39258.44,617,0.0,0.0
331655,Client_31654,65.0,Student,Delhi,60241.4,769,3.0,66741.58
331656,Client_31655,73.0,Self Employed,Pune,65953.15,781,0.0,0.0
331657,Client_31656,69.0,Retired,Jaipur,122072.72,873,2.0,17306.69
331658,Client_31657,31.0,Salaried,Pune,43139.18,721,2.0,15310.15
331659,Client_31658,45.0,Student,Chennai,61302.15,686,1.0,34395.93
331660,Client_31659,70.0,Retired,Chennai,103487.7,676,2.0,30840.75
331661,Client_31660,57.0,Self Employed,Delhi,40353.64,660,3.0,13365.44
331662,Client_31661,56.0,Self Employed,Jaipur,161336.19,795,1.0,71995.39
331663,Client_31662,57.0,Retired,Pune,53580.5,695,1.0,5098.29
331664,Client_31663,47.0,Student,Jaipur,95944.42,856,4.0,14320.92
331665,Client_31664,28.0,Salaried,Chennai,21598.47,821,1.0,2974.17
331666,Client_31665,73.0,Business,Jaipur,123305.08,594,2.0,50273.53
331667,Client_31666,75.0,Student,Jaipur,30209.04,742,1.0,3855.2
331668,Client_31667,18.0,Business,Chennai,78461.61,739,2.0,78883.3
331669,Client_31668,46.0,Salaried,Chennai,26670.88,698,1.0,3564.35
331670,Client_31669,30.0,Business,Delhi,58305.52,722,0.0,0.0
331671,Client_31670,22.0,Business,Bengaluru,89514.16,639,1.0,3747.48
331672,Client_31671,28.0,Self Employed,Delhi,63249.97,590,1.0,8095.82
331673,Client_31672,22.0,Self Employed,Delhi,73522.08,699,0.0,0.0
331674,Client_31673,23.0,Business,Mumbai,63352.79,696,0.0,0.0
331675,Client_31674,24.0,Salaried,Delhi,23556.98,701,0.0,0.0
331676,Client_31675,35.0,Salaried,Chennai,83230.8,672,2.0,16134.06
331677,Client_31676,29.0,Retired,Delhi,46364.21,760,2.0,22779.82
331678,Client_31677,63.0,Student,Bengaluru,68234.38,781,2.0,11031.65
331679,Client_31678,39.0,Self Employed,Mumbai,42953.56,724,2.0,10840.68
331680,Client_31679,70.0,Salaried,Pune,109874.34,663,0.0,0.0
331681,Client_31680,54.0,Self Employed,Pune,38970.46,676,3.0,47627.17
331682,Client_31681,67.0,Self Employed,Jaipur,40345.91,718,0.0,0.0
331683,Client_31682,64.0,Student,Chennai,99299.38,686,1.0,4419.35
331684,Client_31683,52.0,Student,Bengaluru,80533.81,679,0.0,0.0
331685,Client_31684,35.0,Student,Jaipur,94199.37,863,0.0,0.0
331686,Client_31685,51.0,Student,Mumbai,81634.25,769,0.0,0.0
331687,Client_31686,70.0,Student,Kolkata,40533.7,710,1.0,1951.3
331688,Client_31687,25.0,Business,Kolkata,124792.79,705,1.0,19026.19
331689,Client_31688,64.0,Business,Delhi,137387.08,691,1.0,11494.27
331690,Client_31689,24.0,Student,Pune,62384.64,764,0.0,0.0
331691,Client_31690,75.0,Student,Pune,73232.33,733,1.0,39471.7
331692,Client_31691,55.0,Retired,Bengaluru,89098.38,693,1.0,24563.82
331693,Client_31692,22.0,Student,Mumbai,86552.83,638,2.0,7040.53
331694,Client_31693,52.0,Student,Jaipur,36208.71,725,1.0,4865.63
331695,Client_31694,27.0,Self Employed,Delhi,88780.25,751,0.0,0.0
331696,Client_31695,69.0,Self Employed,Chennai,65871.01,762,0.0,0.0
331697,Client_31696,47.0,Business,Kolkata,28838.79,703,0.0,0.0
331698,Client_31697,36.0,Business,Bengaluru,38070.56,805,1.0,8237.87
331699,Client_31698,24.0,Self Employed,Pune,135808.4,727,1.0,4308.9
331700,Client_31699,26.0,Self Employed,Delhi,68790.83,703,1.0,17216.73
331701,Client_31700,47.0,Retired,Kolkata,84997.01,591,0.0,0.0
331702,Client_31701,46.0,Student,Kolkata,95021.3,680,1.0,2389.16
331703,Client_31702,39.0,Self Employed,Chennai,74648.8,719,3.0,62180.81
331704,Client_31703,41.0,Salaried,Delhi,111754.37,761,2.0,9773.539999999999
331705,Client_31704,24.0,Salaried,Kolkata,106592.13,900,1.0,26785.89
331706,Client_31705,21.0,Student,Mumbai,39767.2,835,2.0,25956.27
331707,Client_31706,33.0,Student,Chennai,57298.9,759,0.0,0.0
331708,Client_31707,51.0,Business,Delhi,83423.73,739,1.0,6030.45
331709,Client_31708,63.0,Retired,Pune,24116.15,853,0.0,0.0
331710,Client_31709,56.0,Business,Delhi,132222.04,615,2.0,37689.15
331711,Client_31710,66.0,Business,Bengaluru,186475.25,760,0.0,0.0
331712,Client_31711,42.0,Student,Bengaluru,18781.07,824,2.0,69394.5
331713,Client_31712,25.0,Self Employed,Delhi,30586.28,821,2.0,12168.43
331714,Client_31713,52.0,Retired,Chennai,31374.44,784,3.0,168309.22
331715,Client_31714,69.0,Self Employed,Delhi,106607.94,628,1.0,19394.84
331716,Client_31715,24.0,Salaried,Pune,57002.86,650,1.0,4978.28
331717,Client_31716,44.0,Salaried,Pune,67741.12,745,0.0,0.0
331718,Client_31717,18.0,Retired,Jaipur,38522.67,710,2.0,5961.04
331719,Client_31718,22.0,Salaried,Jaipur,107858.58,720,1.0,18669.38
331720,Client_31719,45.0,Self Employed,Mumbai,31818.59,733,4.0,70713.29000000001
331721,Client_31720,74.0,Business,Jaipur,44628.38,687,1.0,2948.17
331722,Client_31721,28.0,Self Employed,Kolkata,116913.32,685,1.0,10165.64
331723,Client_31722,21.0,Business,Mumbai,23512.77,696,3.0,37460.91
331724,Client_31723,61.0,Business,Chennai,38551.93,896,1.0,13074.44
331725,Client_31724,43.0,Student,Kolkata,75540.94,773,0.0,0.0
331726,Client_31725,66.0,Business,Pune,75792.65,829,1.0,5230.66
331727,Client_31726,33.0,Student,Pune,37501.56,692,1.0,41052.75
331728,Client_31727,20.0,Student,Pune,74730.41,709,0.0,0.0
331729,Client_31728,36.0,Retired,Bengaluru,175616.03,789,1.0,17092.0
331730,Client_31729,24.0,Business,Bengaluru,92162.37,765,2.0,71791.81
331731,Client_31730,37.0,Self Employed,Mumbai,17751.46,772,1.0,4999.25
331732,Client_31731,27.0,Business,Bengaluru,47958.52,671,1.0,8516.64
331733,Client_31732,65.0,Retired,Pune,75594.26,771,0.0,0.0
331734,Client_31733,60.0,Retired,Mumbai,44670.19,642,0.0,0.0
331735,Client_31734,56.0,Business,Chennai,112899.53,708,1.0,5332.77
331736,Client_31735,34.0,Self Employed,Mumbai,42301.85,813,0.0,0.0
331737,Client_31736,58.0,Business,Jaipur,41275.32,681,1.0,2299.33
331738,Client_31737,68.0,Retired,Delhi,61674.85,867,0.0,0.0
331739,Client_31738,28.0,Student,Chennai,56559.19,767,3.0,126405.11
331740,Client_31739,62.0,Retired,Mumbai,44660.95,900,0.0,0.0
331741,Client_31740,57.0,Business,Pune,63814.97,784,2.0,15543.18
331742,Client_31741,64.0,Salaried,Jaipur,58929.72,740,0.0,0.0
331743,Client_31742,61.0,Retired,Delhi,48992.23,811,2.0,27440.11
331744,Client_31743,33.0,Business,Mumbai,66486.74,712,0.0,0.0
331745,Client_31744,54.0,Student,Pune,177166.24,682,0.0,0.0
331746,Client_31745,37.0,Self Employed,Delhi,43578.56,757,4.0,58780.03
331747,Client_31746,20.0,Salaried,Kolkata,115921.74,652,0.0,0.0
331748,Client_31747,54.0,Business,Chennai,25219.78,801,1.0,7135.92
331749,Client_31748,42.0,Self Employed,Jaipur,88037.16,852,0.0,0.0
331750,Client_31749,19.0,Student,Kolkata,132826.8,720,0.0,0.0
331751,Client_31750,38.0,Student,Mumbai,87805.44,728,2.0,9062.95
331752,Client_31751,67.0,Business,Bengaluru,55318.2,727,0.0,0.0
331753,Client_31752,58.0,Self Employed,Pune,92480.31,850,1.0,18876.48
331754,Client_31753,25.0,Retired,Kolkata,45363.58,767,2.0,11735.14
331755,Client_31754,40.0,Retired,Delhi,71406.1,760,1.0,2330.6
331756,Client_31755,62.0,Business,Chennai,39586.11,705,0.0,0.0
331757,Client_31756,57.0,Retired,Bengaluru,64124.36,803,3.0,37261.19
331758,Client_31757,19.0,Student,Bengaluru,68203.81,784,0.0,0.0
331759,Client_31758,62.0,Self Employed,Pune,86232.38,739,2.0,18817.45
331760,Client_31759,62.0,Salaried,Delhi,149878.95,615,1.0,2529.84
331761,Client_31760,60.0,Business,Pune,255521.46,743,4.0,140485.69
331762,Client_31761,45.0,Business,Jaipur,244562.04,752,1.0,8632.01
331763,Client_31762,46.0,Student,Mumbai,31388.04,771,0.0,0.0
331764,Client_31763,50.0,Salaried,Jaipur,44310.94,805,2.0,42103.64
331765,Client_31764,69.0,Retired,Bengaluru,97480.12,731,1.0,4908.09
331766,Client_31765,57.0,Student,Delhi,120886.87,719,2.0,20639.99
331767,Client_31766,67.0,Student,Pune,48159.22,767,1.0,35348.41
331768,Client_31767,67.0,Student,Bengaluru,77607.69,608,0.0,0.0
331769,Client_31768,56.0,Business,Chennai,67053.5,703,3.0,43157.95
331770,Client_31769,19.0,Business,Delhi,60040.32,727,1.0,11999.28
331771,Client_31770,59.0,Self Employed,Chennai,66070.77,594,1.0,4070.8
331772,Client_31771,56.0,Student,Chennai,99397.51,575,2.0,84666.84
331773,Client_31772,29.0,Retired,Chennai,118275.9,745,3.0,130761.29000000001
331774,Client_31773,25.0,Salaried,Mumbai,116214.92,541,0.0,0.0
331775,Client_31774,21.0,Retired,Pune,26690.85,709,0.0,0.0
331776,Client_31775,43.0,Retired,Delhi,107560.04,747,0.0,0.0
331777,Client_31776,34.0,Business,Kolkata,69400.9,708,0.0,0.0
331778,Client_31777,28.0,Student,Chennai,74363.96,737,1.0,6090.65
331779,Client_31778,65.0,Salaried,Jaipur,81110.9,703,0.0,0.0
331780,Client_31779,52.0,Salaried,Kolkata,46988.98,899,1.0,6698.9
331781,Client_31780,36.0,Retired,Bengaluru,97125.49,744,1.0,14526.22
331782,CLIENT_31781,69.0,Student,Mumbai,38138.44,792,3.0,46403.6
331783,Client_31782,57.0,Retired,Delhi,35475.1,592,0.0,0.0
331784,Client_31783,40.0,Self Employed,Delhi,94000.86,759,0.0,0.0
331785,Client_31784,73.0,Self Employed,Mumbai,62318.94,587,0.0,0.0
331786,Client_31785,34.0,Retired,Jaipur,108696.97,758,2.0,14259.18
331787,Client_31786,57.0,Business,Bengaluru,38677.62,757,0.0,0.0
331788,Client_31787,71.0,Business,Pune,30989.56,659,1.0,3209.76
331789,Client_31788,59.0,Retired,Bengaluru,68745.44,780,1.0,45006.74
331790,Client_31789,20.0,Undefined,Kolkata,50321.19,620,3.0,10874.22
331791,Client_31790,38.0,Student,Chennai,71978.38,686,0.0,0.0
331792,Client_31791,30.0,Self Employed,Jaipur,56276.95,804,2.0,29431.74
331793,Client_31792,45.0,Salaried,Mumbai,121514.2,627,1.0,11992.19
331794,Client_31793,31.0,Student,Bengaluru,68609.09,793,0.0,0.0
331795,Client_31794,43.0,Retired,Chennai,98716.34,684,4.0,32359.010000000002
331796,Client_31795,53.0,Self Employed,Mumbai,98285.5,708,0.0,0.0
331797,Client_31796,38.0,Business,Delhi,41467.66,627,1.0,7049.38
331798,Client_31797,65.0,Business,Kolkata,50460.82,795,0.0,0.0
331799,Client_31798,22.0,Salaried,Chennai,54388.07,620,1.0,8205.2
331800,Client_31799,32.0,Retired,Pune,131710.24,701,1.0,11365.41
331801,Client_31800,18.0,Student,Bengaluru,33649.55,652,0.0,0.0
331802,Client_31801,65.0,Salaried,Jaipur,18519.35,802,2.0,53815.39
331803,Client_31802,42.0,Business,Kolkata,50748.8,585,1.0,10528.29
331804,Client_31803,49.0,Self Employed,Jaipur,35307.95,677,2.0,26611.43
331805,Client_31804,26.0,Salaried,Kolkata,144021.81,844,2.0,14980.59
331806,Client_31805,33.0,Self Employed,Chennai,120742.66,765,2.0,17865.73
331807,Client_31806,43.0,Self Employed,Jaipur,78886.56,654,1.0,25863.67
331808,Client_31807,66.0,Student,Chennai,21854.64,702,4.0,43420.13
331809,Client_31808,20.0,Salaried,Delhi,45020.97,720,0.0,0.0
331810,Client_31809,69.0,Self Employed,Mumbai,69605.68,700,1.0,6590.3
331811,Client_31810,54.0,Retired,Chennai,88537.34,774,1.0,31655.91
331812,Client_31811,24.0,Salaried,Kolkata,36213.66,834,3.0,108452.33
331813,Client_31812,60.0,Student,Bengaluru,138302.04,726,2.0,41495.93
331814,Client_31813,20.0,Student,Jaipur,124474.91,717,0.0,0.0
331815,Client_31814,47.0,Self Employed,Kolkata,123391.1,696,3.0,68909.01000000001
331816,Client_31815,48.0,Retired,Bengaluru,73386.34,777,2.0,22606.52
331817,Client_31816,45.0,Self Employed,Kolkata,54625.57,787,2.0,26949.559999999998
331818,Client_31817,65.0,Student,Mumbai,43886.28,601,1.0,1871.88
331819,Client_31818,18.0,Salaried,Mumbai,68400.84,755,1.0,5665.46
331820,Client_31819,52.0,Student,Kolkata,112494.68,661,0.0,0.0
331821,Client_31820,30.0,Self Employed,Pune,104592.31,669,1.0,26744.54
331822,Client_31821,42.0,Self Employed,Jaipur,75167.35,688,2.0,31363.27
331823,Client_31822,29.0,Student,Bengaluru,76224.01,695,0.0,0.0
331824,Client_31823,48.0,Student,Kolkata,104846.36,826,4.0,35261.65
331825,Client_31824,72.0,Student,Chennai,91478.27,754,3.0,32811.41
331826,Client_31825,55.0,Retired,Mumbai,110016.82,829,2.0,21195.670000000002
331827,Client_31826,32.0,Retired,Jaipur,8822.72,722,1.0,4417.04
331828,Client_31827,37.0,Retired,Kolkata,144485.83,761,1.0,43421.9
331829,Client_31828,72.0,Student,Delhi,37146.0,689,2.0,27860.12
331830,Client_31829,30.0,Student,Jaipur,50389.46,793,0.0,0.0
331831,Client_31830,57.0,Salaried,Bengaluru,64962.69,772,0.0,0.0
331832,Client_31831,58.0,Salaried,Bengaluru,73649.09,664,2.0,45376.46
331833,Client_31832,37.0,Student,Kolkata,25838.57,700,0.0,0.0
331834,Client_31833,63.0,Undefined,Pune,55522.47,818,0.0,0.0
331835,Client_31834,62.0,Salaried,Pune,51513.27,793,0.0,0.0
331836,Client_31835,47.0,Retired,Bengaluru,75744.44,730,0.0,0.0
331837,Client_31836,75.0,Student,Chennai,59662.63,683,1.0,7286.01
331838,Client_31837,71.0,Self Employed,Chennai,201219.21,663,3.0,21622.16
331839,Client_31838,56.0,Student,Chennai,88442.93,681,2.0,13975.07
331840,Client_31839,41.0,Retired,Kolkata,105201.21,744,0.0,0.0
331841,Client_31840,40.0,Business,Kolkata,93081.44,866,2.0,23038.92
331842,Client_31841,52.0,Salaried,Bengaluru,51903.9,806,2.0,22458.35
331843,Client_31842,41.0,Self Employed,Delhi,49286.08,670,2.0,26930.89
331844,Client_31843,24.0,Student,Bengaluru,173173.1,819,1.0,14611.55
331845,Client_31844,18.0,Salaried,Mumbai,153271.43,676,1.0,3366.1
331846,Client_31845,75.0,Business,Delhi,114837.3,581,4.0,36813.38
331847,Client_31846,53.0,Retired,Pune,57085.4,771,1.0,5041.08
331848,Client_31847,52.0,Business,Mumbai,94874.41,823,1.0,14287.05
331849,Client_31848,51.0,Salaried,Kolkata,93737.39,648,2.0,13663.94
331850,Client_31849,25.0,Self Employed,Bengaluru,27158.86,586,2.0,65279.46
331851,Client_31850,53.0,Student,Jaipur,63819.17,785,0.0,0.0
331852,Client_31851,47.0,Business,Bengaluru,169490.7,783,1.0,3174.96
331853,Client_31852,27.0,Self Employed,Bengaluru,48936.85,775,0.0,0.0
331854,Client_31853,25.0,Self Employed,Pune,92398.56,703,2.0,90748.73
331855,Client_31854,27.0,Student,Delhi,29279.68,811,0.0,0.0
331856,Client_31855,53.0,Self Employed,Mumbai,33710.63,729,1.0,12515.46
331857,Client_31856,64.0,Self Employed,Delhi,147435.59,846,0.0,0.0
331858,Client_31857,69.0,Retired,Jaipur,103575.11,776,3.0,62861.07
331859,Client_31858,52.0,Retired,Delhi,77354.72,734,2.0,8564.460000000001
331860,Client_31859,39.0,Student,Bengaluru,60564.18,764,1.0,12293.19
331861,Client_31860,24.0,Self Employed,Chennai,52704.77,641,2.0,32841.89
331862,Client_31861,36.0,Salaried,Chennai,173137.55,733,1.0,14035.41
331863,Client_31862,63.0,Self Employed,Bengaluru,51527.0,803,2.0,31848.79
331864,Client_31863,38.0,Self Employed,Kolkata,125153.09,769,0.0,0.0
331865,Client_31864,25.0,Business,Kolkata,71893.05,721,1.0,11285.87
331866,Client_31865,45.0,Business,Chennai,87333.05,739,1.0,2274.8
331867,Client_31866,74.0,Student,Chennai,33074.42,696,4.0,31835.84
331868,Client_31867,52.0,Retired,Pune,99655.28,682,1.0,4500.61
331869,Client_31868,39.0,Business,Delhi,34632.37,675,0.0,0.0
331870,Client_31869,69.0,Self Employed,Delhi,91071.45,778,1.0,11102.19
331871,Client_31870,75.0,Salaried,Bengaluru,37927.73,739,0.0,0.0
331872,Client_31871,73.0,Student,Mumbai,130890.26,670,2.0,46694.490000000005
331873,Client_31872,27.0,Self Employed,Jaipur,105241.87,862,2.0,33299.74
331874,Client_31873,36.0,Salaried,Jaipur,40874.73,818,1.0,5341.54
331875,Client_31874,40.0,Salaried,Chennai,45935.26,619,0.0,0.0
331876,Client_31875,20.0,Salaried,Jaipur,125832.19,843,0.0,0.0
331877,Client_31876,34.0,Self Employed,Kolkata,41271.28,731,0.0,0.0
331878,Client_31877,44.0,Student,Jaipur,70103.99,700,1.0,3931.71
331879,Client_31878,55.0,Business,Pune,74207.79,734,1.0,7370.84
331880,Client_31879,26.0,Salaried,Pune,62008.88,724,1.0,5285.76
331881,Client_31880,70.0,Salaried,Mumbai,61716.25,651,1.0,6257.64
331882,Client_31881,48.0,Student,Pune,42284.05,673,2.0,13874.04
331883,Client_31882,55.0,Business,Mumbai,56662.54,733,2.0,10334.06
331884,Client_31883,31.0,Self Employed,Kolkata,60261.37,650,2.0,41028.799999999996
331885,Client_31884,43.0,Retired,Pune,40554.95,671,1.0,5817.97
331886,Client_31885,28.0,Self Employed,Delhi,40810.3,778,1.0,5759.36
331887,Client_31886 ,42.0,Business,Pune,67761.04,723,3.0,43954.899999999994
331888,Client_31887,45.0,Salaried,Delhi,82382.0,664,1.0,4970.95
331889,Client_31888,18.0,Retired,Pune,84931.5,732,1.0,20733.7
331890,Client_31889,22.0,Retired,Chennai,47758.52,627,0.0,0.0
331891,Client_31890,59.0,Self Employed,Kolkata,124192.38,701,1.0,6002.96
331892,Client_31891,38.0,Self Employed,Mumbai,78804.15,644,2.0,15668.04
331893,Client_31892,49.0,Salaried,Jaipur,48399.92,680,1.0,5589.01
331894,Client_31893,57.0,Retired,Pune,44308.44,708,2.0,36483.68
331895,Client_31894,74.0,Undefined,Jaipur,51200.4,777,2.0,21486.230000000003
331896,Client_31895,53.0,Student,Chennai,43622.95,676,3.0,21384.190000000002
331897,Client_31896,18.0,Student,Chennai,56768.98,777,2.0,10556.1
331898,Client_31897,51.0,Self Employed,Pune,131809.11,654,1.0,8579.93
331899,Client_31898,53.0,Business,Bengaluru,136490.45,900,1.0,5732.3
331900,Client_31899,68.0,Business,Bengaluru,127024.53,675,1.0,6048.95
331901,Client_31900,69.0,Retired,Kolkata,103344.55,705,3.0,44724.86
331902,Client_31901,34.0,Self Employed,Jaipur,112389.45,756,2.0,33141.0
331903,Client_31902,31.0,Retired,Mumbai,111804.55,875,1.0,8723.89
331904,Client_31903,36.0,Self Employed,Kolkata,50476.73,659,0.0,0.0
331905,Client_31904,68.0,Student,Kolkata,52403.23,708,2.0,18359.989999999998
331906,Client_31905,43.0,Retired,Pune,162632.63,713,0.0,0.0
331907,Client_31906,31.0,Business,Delhi,69606.57,631,1.0,22389.83
331908,Client_31907,74.0,Retired,Mumbai,39270.71,735,1.0,1876.37
331909,Client_31908,31.0,Self Employed,Kolkata,41003.05,794,2.0,22461.289999999997
331910,Client_31909,56.0,Self Employed,Chennai,56969.4,675,2.0,13575.32
331911,Client_31910,32.0,Business,Bengaluru,56343.49,745,0.0,0.0
331912,Client_31911,37.0,Retired,Mumbai,128593.6,587,0.0,0.0
331913,Client_31912,53.0,Business,Pune,64988.43,772,2.0,48922.82
331914,Client_31913,36.0,Retired,Mumbai,59697.13,766,0.0,0.0
331915,Client_31914,52.0,Student,Chennai,145385.23,754,2.0,4633.57
331916,Client_31915,51.0,Student,Jaipur,42632.59,774,2.0,23468.26
331917,Client_31916,33.0,Salaried,Kolkata,104641.49,704,0.0,0.0
331918,Client_31917,33.0,Business,Pune,36392.24,706,1.0,5008.86
331919,Client_31918,22.0,Self Employed,Delhi,57938.3,750,0.0,0.0
331920,Client_31919,59.0,Business,Pune,102345.91,714,1.0,2820.67
331921,Unknown,19.0,Retired,Kolkata,52135.73,647,1.0,29259.91
331922,Client_31921,47.0,Self Employed,Delhi,99038.73,829,0.0,0.0
331923,Client_31922,59.0,Retired,Kolkata,39602.86,672,3.0,13434.35
