Account_ID,Customer_ID,Account_Type,Branch,Open_Date,Balance,Status,Year,Month_Number,Month_Name,Quarter
434043,311794,Salary,Chennai,2020-05-16 20:49:24,2616.71,Active,2020,5,May,2
434044,303976,Premium,Delhi,2021-10-18 01:21:17,5434.38,Active,2021,10,October,4
434045,325713,Current,Delhi,2019-06-24 21:04:02,9519.1,Active,2019,6,June,2
434046,337077,Salary,Mumbai,2018-10-16 15:36:47,12077.44,Active,2018,10,October,4
434047,320320,Salary,Chennai,2022-03-03 15:05:39,9933.89,Active,2022,3,March,1
434048,328906,Current,Chennai,2022-07-18 22:29:01,11504.36,Active,2022,7,July,3
434049,309443,Salary,Kolkata,2021-01-01 02:41:34,2503.04,Active,2021,1,January,1
434050,310430,Current,Mumbai,2024-12-27 15:47:45,6510.8,Closed,2024,12,December,4
434051,308455,Salary,Mumbai,2019-03-02 10:05:41,9644.96,Closed,2019,3,March,1
434052,335188,Salary,Chennai,2024-10-30 13:56:58,14389.01,Active,2024,10,October,4
434053,313502,Savings,Delhi,2022-11-26 11:40:12,7275.43,Active,2022,11,November,4
434054,319807,Current,Bengaluru,2020-12-01 17:27:30,17094.97,Active,2020,12,December,4
434055,318557,Salary,Delhi,2023-05-29 05:12:05,24404.53,Active,2023,5,May,2
434056,329579,Current,Chennai,2022-08-28 15:57:02,9670.48,Active,2022,8,August,3
434057,329513,Premium,Kolkata,2020-02-09 06:45:03,5968.07,Active,2020,2,February,1
434058,325977,Salary,Chennai,2019-02-12 16:11:19,71653.1,Active,2019,2,February,1
434059,319886,Current,Mumbai,2020-04-23 08:36:33,6732.43,Active,2020,4,April,2
434060,314139,Salary,Mumbai,2022-03-08 18:05:49,5375.63,Closed,2022,3,March,1
434061,310304,Savings,Kolkata,2021-07-15 11:23:20,13197.39,Dormant,2021,7,July,3
434062,327100,Premium,Kolkata,2019-06-30 18:36:53,7496.08,Active,2019,6,June,2
434063,308010,Premium,Chennai,2018-03-05 06:57:38,12280.57,Active,2018,3,March,1
434064,317466,Current,Chennai,2022-11-03 17:01:13,5906.95,Active,2022,11,November,4
434065,331757,Current,Chennai,2018-10-04 19:12:42,20496.93,Active,2018,10,October,4
434066,312986,Current,Chennai,2021-06-15 15:42:40,40520.63,Closed,2021,6,June,2
434067,339044,Premium,Delhi,2019-12-08 11:45:19,1029.01,Active,2019,12,December,4
434068,304475,Current,Bengaluru,2020-09-03 01:36:33,14003.02,Active,2020,9,September,3
434069,313726,Savings,Bengaluru,2021-11-18 07:48:02,8484.06,Active,2021,11,November,4
434070,329380,Salary,Kolkata,2020-04-12 00:49:57,16638.54,Active,2020,4,April,2
434071,316841,Salary,Bengaluru,2021-12-14 14:18:53,7140.11,Active,2021,12,December,4
434072,323414,Savings,Mumbai,2018-12-24 12:08:06,9702.23,Active,2018,12,December,4
434073,310656,Premium,Chennai,2022-05-01 05:42:38,15289.69,Active,2022,5,May,2
434074,332790,Salary,Kolkata,2021-10-14 15:41:53,2424.15,Active,2021,10,October,4
434075,306264,Current,Mumbai,2023-08-05 14:09:59,2939.39,Active,2023,8,August,3
434076,301861,Savings,Delhi,2018-09-11 03:26:12,21876.14,Active,2018,9,September,3
434077,338361,Savings,Delhi,2024-08-24 01:40:51,6417.09,Active,2024,8,August,3
434078,302319,Savings,Kolkata,2021-10-23 23:17:32,3565.68,Dormant,2021,10,October,4
434079,317433,Savings,Chennai,2021-08-02 00:33:49,26666.57,Active,2021,8,August,3
434080,336866,Premium,Delhi,2019-06-24 08:45:32,4089.28,Active,2019,6,June,2
434081,323410,Salary,Bengaluru,2020-01-27 11:03:38,8114.35,Closed,2020,1,January,1
434082,317525,Current,Kolkata,2021-07-16 15:28:17,20478.03,Active,2021,7,July,3
434083,313055,Salary,Bengaluru,2021-12-12 21:02:44,25295.31,Active,2021,12,December,4
434084,300199,Premium,Kolkata,2022-04-13 11:15:03,11249.56,Closed,2022,4,April,2
434085,337117,Premium,Chennai,2024-06-13 22:58:15,7157.37,Closed,2024,6,June,2
434086,338661,Current,Delhi,2021-11-16 14:08:10,9981.01,Active,2021,11,November,4
434087,321603,Savings,Chennai,2024-11-03 16:46:35,8032.5,Active,2024,11,November,4
434088,336348,Savings,Kolkata,2023-09-20 20:25:11,14481.52,Active,2023,9,September,3
434089,332002,Current,Delhi,2020-07-12 22:08:02,1846.69,Active,2020,7,July,3
434090,302237,Premium,Kolkata,2023-10-13 08:56:44,12131.06,Active,2023,10,October,4
434091,318957,Current,Mumbai,2020-10-28 03:08:26,6733.54,Active,2020,10,October,4
434092,310147,Salary,Delhi,2023-02-26 04:09:21,5961.05,Active,2023,2,February,1
434093,300020,Salary,Bengaluru,2022-05-04 04:33:57,12000.41,Active,2022,5,May,2
434094,301150,Savings,Chennai,2024-06-19 06:38:35,8586.41,Active,2024,6,June,2
434095,301494,Salary,Bengaluru,2022-04-04 18:39:45,153224.7,Active,2022,4,April,2
434096,309270,Premium,Bengaluru,2024-02-16 14:19:42,986.76,Active,2024,2,February,1
434097,307187,Premium,Bengaluru,2022-04-22 03:00:34,1726.19,Active,2022,4,April,2
434098,337852,Savings,Chennai,2021-08-29 07:38:45,9567.84,Active,2021,8,August,3
434099,316821,Current,Mumbai,2024-03-22 23:10:51,30408.94,Active,2024,3,March,1
434100,331693,Savings,Bengaluru,2021-10-02 02:02:23,4372.4,Active,2021,10,October,4
434101,328755,Current,Kolkata,2022-02-19 08:08:50,8472.12,Active,2022,2,February,1
434102,301975,Salary,Kolkata,2021-05-03 21:38:20,10636.2,Closed,2021,5,May,2
434103,303546,Premium,Bengaluru,2022-07-06 04:24:58,5421.77,Active,2022,7,July,3
434104,328158,Savings,Kolkata,2023-04-06 15:08:59,14995.54,Active,2023,4,April,2
434105,305246,Savings,Kolkata,2023-01-13 13:15:07,2788.87,Active,2023,1,January,1
434106,327266,Savings,Mumbai,2022-06-15 18:31:04,15315.2,Active,2022,6,June,2
434107,307993,Premium,Kolkata,2021-07-26 18:03:27,15791.46,Active,2021,7,July,3
434108,311792,Current,Kolkata,2019-05-04 14:45:19,4630.13,Dormant,2019,5,May,2
434109,327690,Salary,Chennai,2023-11-14 20:47:33,3661.37,Active,2023,11,November,4
434110,315227,Current,Kolkata,2019-06-07 12:02:51,4274.33,Active,2019,6,June,2
434111,322850,Premium,Mumbai,2019-07-30 05:24:15,7598.22,Active,2019,7,July,3
434112,317876,Current,Kolkata,2022-07-27 04:56:34,8006.46,Active,2022,7,July,3
434113,320616,Savings,Bengaluru,2019-10-07 09:29:40,13701.04,Active,2019,10,October,4
434114,301837,Premium,Mumbai,2019-07-19 10:28:23,27944.31,Active,2019,7,July,3
434115,335967,Premium,Delhi,2019-07-03 00:53:57,7531.58,Active,2019,7,July,3
434116,325897,Premium,Bengaluru,2019-01-10 23:06:53,6459.09,Active,2019,1,January,1
434117,303312,Salary,Kolkata,2022-04-27 17:40:17,62286.86,Active,2022,4,April,2
434118,309322,Current,Delhi,2020-04-06 11:36:38,5330.85,Active,2020,4,April,2
434119,303823,Premium,Delhi,2019-02-07 05:47:02,24631.64,Active,2019,2,February,1
434120,321197,Current,Mumbai,2020-01-02 05:41:25,6832.45,Active,2020,1,January,1
434121,323168,Premium,Chennai,2023-05-11 06:23:06,3819.97,Dormant,2023,5,May,2
434122,318644,Current,Kolkata,2021-05-08 00:48:15,3988.37,Active,2021,5,May,2
434123,329718,Savings,Bengaluru,2018-04-22 18:24:17,4746.21,Active,2018,4,April,2
434124,326401,Current,Kolkata,2018-02-18 21:59:02,12158.46,Active,2018,2,February,1
434125,314753,Savings,Chennai,2024-06-22 02:38:55,14400.22,Active,2024,6,June,2
434126,315750,Current,Kolkata,2018-06-05 16:46:43,28832.63,Active,2018,6,June,2
434127,321962,Current,Kolkata,2022-10-08 15:42:19,30393.55,Dormant,2022,10,October,4
434128,325175,Savings,Kolkata,2021-08-02 20:45:51,9036.67,Active,2021,8,August,3
434129,327585,Current,Mumbai,2020-08-31 04:08:08,7391.31,Dormant,2020,8,August,3
434130,330399,Current,Mumbai,2019-08-07 18:30:39,1156.16,Active,2019,8,August,3
434131,317753,Savings,Mumbai,2019-02-04 04:41:58,2544.04,Dormant,2019,2,February,1
434132,339896,Savings,Delhi,2024-12-11 20:18:48,49417.46,Active,2024,12,December,4
434133,325425,Savings,Kolkata,2020-09-07 14:59:52,8515.21,Active,2020,9,September,3
434134,309058,Savings,Bengaluru,2018-08-11 00:52:15,30989.74,Active,2018,8,August,3
434135,332466,Salary,Kolkata,2022-12-05 10:28:06,34246.1,Active,2022,12,December,4
434136,300255,Savings,Bengaluru,2018-04-09 22:51:16,3685.93,Active,2018,4,April,2
434137,318888,Premium,Kolkata,2019-04-17 05:58:22,2239.14,Active,2019,4,April,2
434138,313719,Current,Bengaluru,2024-03-19 12:01:22,19640.91,Active,2024,3,March,1
434139,318658,Salary,Mumbai,2020-05-14 06:34:23,20935.71,Active,2020,5,May,2
434140,316472,Salary,Mumbai,2021-05-11 20:57:40,8309.2,Active,2021,5,May,2
434141,312431,Salary,Bengaluru,2022-04-14 17:28:13,14144.31,Active,2022,4,April,2
434142,325560,Salary,Delhi,2021-05-20 08:10:07,10000.69,Active,2021,5,May,2
434143,313971,Savings,Delhi,2019-04-28 00:00:23,29819.08,Active,2019,4,April,2
434144,301670,Premium,Delhi,2021-09-25 06:46:48,10463.88,Active,2021,9,September,3
434145,311160,Salary,Mumbai,2024-06-30 04:57:30,16227.54,Active,2024,6,June,2
434146,322702,Salary,Mumbai,2023-12-09 22:22:56,5056.65,Active,2023,12,December,4
434147,339492,Premium,Chennai,2023-09-08 13:38:18,8810.76,Active,2023,9,September,3
434148,301151,Savings,Chennai,2018-07-08 20:11:05,3885.37,Active,2018,7,July,3
434149,301120,Current,Kolkata,2019-12-05 07:36:56,3142.11,Active,2019,12,December,4
434150,303689,Premium,Chennai,2019-01-31 08:32:53,4392.32,Active,2019,1,January,1
434151,336300,Salary,Mumbai,2023-04-23 19:07:05,5674.97,Active,2023,4,April,2
434152,327494,Current,Bengaluru,2023-10-17 22:10:58,12336.33,Active,2023,10,October,4
434153,326269,Salary,Chennai,2024-08-11 03:01:27,4992.1,Active,2024,8,August,3
434154,336624,Current,Mumbai,2021-05-20 11:05:34,2987.56,Closed,2021,5,May,2
434155,322961,Premium,Delhi,2023-08-19 22:53:24,6284.7,Active,2023,8,August,3
434156,310421,Savings,Bengaluru,2018-07-25 08:11:31,25950.62,Active,2018,7,July,3
434157,303567,Current,Kolkata,2022-10-09 09:35:30,8317.91,Active,2022,10,October,4
434158,314492,Premium,Chennai,2022-07-21 18:43:34,12013.05,Active,2022,7,July,3
434159,314482,Premium,Delhi,2021-04-20 19:12:53,43448.06,Active,2021,4,April,2
434160,309064,Current,Mumbai,2020-05-25 01:56:33,10518.44,Active,2020,5,May,2
434161,329652,Salary,Bengaluru,2019-11-26 12:07:20,12103.87,Active,2019,11,November,4
434162,311622,Premium,Bengaluru,2018-07-08 06:36:50,10427.65,Active,2018,7,July,3
434163,332502,Salary,Bengaluru,2023-03-07 00:47:07,116387.08,Active,2023,3,March,1
434164,303319,Savings,Mumbai,2019-08-31 10:00:32,19753.0,Active,2019,8,August,3
434165,319453,Savings,Delhi,2019-08-24 03:38:30,28212.73,Active,2019,8,August,3
434166,302530,Current,Chennai,2022-08-31 22:43:13,16441.46,Active,2022,8,August,3
434167,309790,Current,Kolkata,2022-12-13 21:36:46,43353.48,Active,2022,12,December,4
434168,337315,Savings,Chennai,2018-04-30 13:30:10,3599.51,Active,2018,4,April,2
434169,332306,Salary,Mumbai,2020-01-05 16:09:04,12938.56,Active,2020,1,January,1
434170,328392,Premium,Kolkata,2022-10-04 18:26:41,7686.11,Active,2022,10,October,4
434171,332735,Salary,Delhi,2020-11-12 16:58:27,22861.28,Active,2020,11,November,4
434172,339563,Current,Kolkata,2022-04-10 22:04:31,23972.01,Active,2022,4,April,2
434173,339703,Savings,Mumbai,2024-07-23 06:15:45,2648.81,Active,2024,7,July,3
434174,322703,Current,Delhi,2022-01-07 08:21:38,5195.76,Active,2022,1,January,1
434175,313480,Premium,Kolkata,2024-11-04 13:52:31,12540.73,Active,2024,11,November,4
434176,328829,Premium,Chennai,2018-08-28 16:18:52,17797.33,Active,2018,8,August,3
434177,322299,Current,Kolkata,2024-12-18 01:27:39,3010.25,Active,2024,12,December,4
434178,323400,Premium,Kolkata,2019-10-05 03:11:48,7850.33,Active,2019,10,October,4
434179,334752,Premium,Chennai,2022-08-20 11:38:07,9216.96,Active,2022,8,August,3
434180,338828,Salary,Chennai,2018-12-05 00:08:12,5395.35,Active,2018,12,December,4
434181,300784,Premium,Bengaluru,2020-10-22 20:14:30,10069.97,Active,2020,10,October,4
434182,302321,Premium,Kolkata,2023-05-08 18:46:05,31129.62,Active,2023,5,May,2
434183,315787,Current,Chennai,2023-05-29 15:19:08,4437.36,Active,2023,5,May,2
434184,315977,Current,Bengaluru,2018-03-13 10:12:06,25937.97,Active,2018,3,March,1
434185,328798,Premium,Chennai,2018-03-19 15:30:13,69728.06,Active,2018,3,March,1
434186,309171,Premium,Chennai,2023-12-14 01:43:03,23804.97,Active,2023,12,December,4
434187,331277,Salary,Mumbai,2023-06-25 18:08:44,24157.92,Active,2023,6,June,2
434188,318673,Current,Delhi,2021-03-28 18:57:52,21299.2,Active,2021,3,March,1
434189,309280,Premium,Chennai,2022-05-29 03:15:38,18208.74,Active,2022,5,May,2
434190,330397,Savings,Bengaluru,2018-01-15 22:10:54,2311.31,Active,2018,1,January,1
434191,326046,Premium,Bengaluru,2018-07-29 15:57:43,70703.95,Active,2018,7,July,3
434192,322374,Savings,Mumbai,2018-03-18 03:12:40,10644.69,Active,2018,3,March,1
434193,321903,Current,Bengaluru,2024-03-25 21:39:10,13213.05,Active,2024,3,March,1
434194,336856,Current,Mumbai,2024-03-08 11:12:45,8403.21,Active,2024,3,March,1
434195,339913,Savings,Chennai,2024-06-19 19:21:54,1290.06,Active,2024,6,June,2
434196,338260,Salary,Delhi,2018-03-30 07:38:01,20270.09,Active,2018,3,March,1
434197,322551,Salary,Bengaluru,2024-11-09 11:40:58,2844.05,Active,2024,11,November,4
434198,315445,Savings,Mumbai,2019-09-22 03:46:25,5206.21,Active,2019,9,September,3
434199,327368,Premium,Delhi,2021-04-07 02:50:15,17152.8,Active,2021,4,April,2
434200,321147,Premium,Bengaluru,2019-03-29 05:12:23,5069.63,Active,2019,3,March,1
434201,325708,Premium,Mumbai,2023-03-26 17:42:13,8077.48,Active,2023,3,March,1
434202,326517,Premium,Chennai,2021-03-01 07:35:24,17678.83,Active,2021,3,March,1
434203,306662,Salary,Mumbai,2022-01-21 21:49:17,13153.79,Dormant,2022,1,January,1
434204,332043,Current,Kolkata,2022-08-10 17:12:43,35709.41,Active,2022,8,August,3
434205,320209,Salary,Delhi,2018-03-25 03:10:29,20921.75,Active,2018,3,March,1
434206,325759,Salary,Kolkata,2022-12-28 02:34:44,7923.14,Active,2022,12,December,4
434207,305056,Salary,Delhi,2020-12-07 04:02:55,3021.78,Active,2020,12,December,4
434208,334107,Premium,Kolkata,2023-10-23 09:53:18,27855.27,Closed,2023,10,October,4
434209,332201,Current,Bengaluru,2022-04-10 14:15:57,3165.55,Active,2022,4,April,2
434210,316849,Current,Chennai,2023-12-10 20:10:47,10694.25,Closed,2023,12,December,4
434211,315258,Premium,Delhi,2019-10-26 06:46:03,7198.25,Active,2019,10,October,4
434212,316169,Savings,Bengaluru,2021-03-22 02:23:54,9507.88,Active,2021,3,March,1
434213,325443,Salary,Bengaluru,2018-12-25 00:51:46,22486.15,Active,2018,12,December,4
434214,302370,Salary,Chennai,2019-06-22 16:08:26,9990.72,Closed,2019,6,June,2
434215,337270,Current,Chennai,2018-05-08 06:14:01,42131.92,Active,2018,5,May,2
434216,318502,Current,Delhi,2024-03-02 10:51:45,18336.65,Active,2024,3,March,1
434217,305386,Current,Bengaluru,2020-11-17 16:45:22,7539.11,Active,2020,11,November,4
434218,335624,Premium,Delhi,2022-06-30 20:08:33,49195.66,Active,2022,6,June,2
434219,336980,Premium,Bengaluru,2019-10-29 14:59:41,9431.63,Closed,2019,10,October,4
434220,300680,Current,Delhi,2024-09-18 00:38:01,11664.04,Active,2024,9,September,3
434221,339865,Current,Mumbai,2020-06-13 08:51:36,5206.35,Active,2020,6,June,2
434222,327225,Current,Chennai,2020-02-08 17:46:31,20036.47,Active,2020,2,February,1
434223,335010,Salary,Bengaluru,2019-02-24 08:49:40,4369.59,Active,2019,2,February,1
434224,326350,Salary,Delhi,2024-01-13 03:40:44,39025.13,Dormant,2024,1,January,1
434225,327453,Premium,Chennai,2023-01-26 04:00:23,4205.99,Closed,2023,1,January,1
434226,307877,Savings,Kolkata,2021-04-07 05:35:58,41004.06,Active,2021,4,April,2
434227,327147,Premium,Kolkata,2022-07-25 06:31:10,3416.27,Active,2022,7,July,3
434228,302876,Premium,Mumbai,2021-10-02 15:09:13,8546.22,Dormant,2021,10,October,4
434229,307176,Savings,Delhi,2019-12-12 02:54:31,13478.81,Active,2019,12,December,4
434230,300986,Premium,Kolkata,2018-07-21 06:37:42,6306.08,Active,2018,7,July,3
434231,323319,Salary,Mumbai,2020-06-19 19:56:24,3265.36,Active,2020,6,June,2
434232,326395,Current,Mumbai,2023-02-02 14:35:38,3454.13,Active,2023,2,February,1
434233,329484,Savings,Bengaluru,2020-05-13 21:09:04,10492.68,Active,2020,5,May,2
434234,338662,Current,Kolkata,2022-05-12 21:53:50,21308.48,Closed,2022,5,May,2
434235,323513,Current,Bengaluru,2022-12-13 08:00:07,20217.42,Active,2022,12,December,4
434236,324784,Savings,Bengaluru,2020-10-31 13:33:41,9713.77,Active,2020,10,October,4
434237,304056,Premium,Bengaluru,2022-05-05 07:07:12,3957.98,Active,2022,5,May,2
434238,301710,Salary,Kolkata,2019-01-06 18:32:51,14643.73,Active,2019,1,January,1
434239,336223,Salary,Chennai,2023-02-17 01:02:44,34357.55,Active,2023,2,February,1
434240,336149,Current,Mumbai,2023-06-11 23:53:05,20700.27,Active,2023,6,June,2
434241,339938,Savings,Bengaluru,2019-03-21 14:44:06,6215.32,Active,2019,3,March,1
434242,300026,Premium,Mumbai,2019-03-14 20:07:27,6296.44,Active,2019,3,March,1
434243,319809,Savings,Chennai,2019-04-29 18:26:18,11329.53,Active,2019,4,April,2
434244,326526,Current,Chennai,2021-07-29 16:19:39,1308.49,Dormant,2021,7,July,3
434245,319382,Premium,Chennai,2024-11-16 20:43:27,5649.51,Dormant,2024,11,November,4
434246,323887,Premium,Mumbai,2018-11-15 19:56:16,4155.98,Active,2018,11,November,4
434247,314503,Savings,Delhi,2023-04-14 06:54:22,75386.24,Active,2023,4,April,2
434248,321080,Savings,Delhi,2023-01-10 11:24:01,31620.34,Active,2023,1,January,1
434249,336543,Savings,Mumbai,2023-12-09 23:30:37,13312.71,Active,2023,12,December,4
434250,310496,Salary,Bengaluru,2023-10-02 22:07:01,17833.85,Active,2023,10,October,4
434251,338528,Current,Mumbai,2018-01-20 02:03:32,26331.22,Active,2018,1,January,1
434252,323504,Salary,Kolkata,2022-02-14 14:30:09,3228.23,Active,2022,2,February,1
434253,311796,Premium,Bengaluru,2023-06-04 04:44:02,55999.07,Active,2023,6,June,2
434254,329035,Current,Chennai,2018-09-30 08:32:25,29531.16,Active,2018,9,September,3
434255,329223,Premium,Delhi,2018-06-17 19:12:45,36400.4,Active,2018,6,June,2
434256,309348,Current,Bengaluru,2020-10-17 17:02:50,15567.43,Active,2020,10,October,4
434257,310652,Current,Delhi,2024-09-04 22:28:10,101722.88,Active,2024,9,September,3
434258,311237,Salary,Mumbai,2022-02-06 21:58:01,24429.8,Active,2022,2,February,1
434259,333646,Savings,Delhi,2020-08-03 12:48:49,25576.44,Active,2020,8,August,3
434260,336378,Current,Kolkata,2019-09-26 04:58:42,9214.79,Closed,2019,9,September,3
434261,323365,Savings,Chennai,2018-10-04 12:10:36,19032.04,Active,2018,10,October,4
434262,319246,Salary,Kolkata,2024-07-08 06:58:59,13527.17,Dormant,2024,7,July,3
434263,305276,Premium,Kolkata,2019-10-26 01:11:44,15885.84,Active,2019,10,October,4
434264,333031,Premium,Delhi,2024-09-26 00:22:26,2168.56,Dormant,2024,9,September,3
434265,325444,Salary,Chennai,2019-02-14 07:22:37,26314.97,Active,2019,2,February,1
434266,312487,Current,Delhi,2021-05-14 02:33:45,49566.2,Active,2021,5,May,2
434267,306154,Premium,Delhi,2020-03-01 17:18:33,20273.54,Active,2020,3,March,1
434268,331466,Savings,Bengaluru,2019-12-07 08:04:37,1675.01,Active,2019,12,December,4
434269,321658,Savings,Mumbai,2019-06-21 18:58:58,4961.4,Active,2019,6,June,2
434270,329494,Salary,Chennai,2018-04-24 20:53:27,4188.04,Active,2018,4,April,2
434271,312082,Current,Kolkata,2023-11-11 06:08:44,30717.48,Dormant,2023,11,November,4
434272,323487,Salary,Mumbai,2018-04-21 10:59:57,7555.53,Active,2018,4,April,2
434273,313016,Current,Delhi,2023-08-01 14:10:08,188602.8,Closed,2023,8,August,3
434274,303615,Salary,Mumbai,2022-08-21 19:29:10,34398.0,Active,2022,8,August,3
434275,325452,Premium,Kolkata,2024-08-19 05:56:04,3516.61,Active,2024,8,August,3
434276,325239,Savings,Kolkata,2024-03-05 10:24:53,36224.41,Active,2024,3,March,1
434277,314795,Current,Bengaluru,2020-12-15 15:20:54,33247.09,Active,2020,12,December,4
434278,323097,Premium,Kolkata,2018-03-10 12:23:44,6790.38,Active,2018,3,March,1
434279,337985,Premium,Chennai,2021-03-11 16:51:21,12273.34,Dormant,2021,3,March,1
434280,339041,Premium,Kolkata,2018-04-03 23:00:31,28169.12,Active,2018,4,April,2
434281,313242,Premium,Bengaluru,2020-04-10 18:07:16,2311.06,Active,2020,4,April,2
434282,305858,Current,Delhi,2022-06-10 12:09:39,28949.18,Active,2022,6,June,2
434283,315334,Salary,Chennai,2023-06-21 05:40:09,5224.97,Active,2023,6,June,2
434284,323245,Premium,Chennai,2024-05-11 10:06:11,12312.05,Active,2024,5,May,2
434285,311880,Premium,Bengaluru,2018-07-12 00:58:47,1577.93,Active,2018,7,July,3
434286,324586,Premium,Kolkata,2019-08-12 13:56:47,36651.04,Active,2019,8,August,3
434287,311006,Current,Kolkata,2024-10-04 09:54:20,19746.63,Active,2024,10,October,4
434288,336622,Savings,Kolkata,2023-05-20 13:09:21,96623.14,Active,2023,5,May,2
434289,308920,Premium,Mumbai,2020-02-15 19:25:48,4082.63,Active,2020,2,February,1
434290,306819,Current,Delhi,2023-07-15 03:28:42,10535.85,Active,2023,7,July,3
434291,312501,Premium,Chennai,2018-12-17 04:31:16,43310.65,Active,2018,12,December,4
434292,305865,Savings,Kolkata,2021-02-08 17:59:18,1970.12,Active,2021,2,February,1
434293,338656,Salary,Delhi,2022-11-27 20:23:11,4909.29,Active,2022,11,November,4
434294,321196,Current,Chennai,2018-03-18 14:20:21,4355.01,Active,2018,3,March,1
434295,309273,Premium,Kolkata,2024-03-31 14:12:51,3404.0,Active,2024,3,March,1
434296,303462,Premium,Bengaluru,2024-06-07 01:27:03,1018.5,Active,2024,6,June,2
434297,332051,Salary,Bengaluru,2024-09-30 13:38:09,9183.39,Active,2024,9,September,3
434298,303520,Current,Delhi,2021-11-19 20:30:56,11278.65,Active,2021,11,November,4
434299,322518,Savings,Delhi,2018-08-22 10:31:25,12888.89,Active,2018,8,August,3
434300,304587,Salary,Mumbai,2018-03-11 21:26:46,20351.41,Active,2018,3,March,1
434301,330954,Premium,Delhi,2023-02-04 13:17:45,50903.23,Closed,2023,2,February,1
434302,311489,Current,Mumbai,2022-12-25 17:35:45,30707.59,Active,2022,12,December,4
434303,312514,Salary,Chennai,2023-06-01 11:42:07,30082.34,Active,2023,6,June,2
434304,325101,Salary,Kolkata,2019-07-02 01:51:42,15217.73,Active,2019,7,July,3
434305,330316,Premium,Kolkata,2023-01-07 22:23:23,9997.28,Active,2023,1,January,1
434306,307353,Premium,Delhi,2019-11-29 13:17:51,8353.39,Active,2019,11,November,4
434307,300135,Salary,Mumbai,2021-04-07 06:38:03,5985.7,Active,2021,4,April,2
434308,306124,Premium,Chennai,2021-04-04 03:58:50,6862.79,Active,2021,4,April,2
434309,323083,Savings,Mumbai,2022-06-08 09:52:40,3910.5,Active,2022,6,June,2
434310,309684,Savings,Delhi,2019-06-18 18:20:27,5273.28,Active,2019,6,June,2
434311,326662,Current,Chennai,2024-09-16 06:01:39,4835.18,Active,2024,9,September,3
434312,333382,Savings,Delhi,2018-05-29 11:13:48,3059.66,Active,2018,5,May,2
434313,317456,Premium,Chennai,2024-05-02 03:10:10,10899.02,Active,2024,5,May,2
434314,313688,Premium,Delhi,2024-09-11 04:47:13,12620.95,Active,2024,9,September,3
434315,323592,Current,Delhi,2019-05-29 12:07:09,2415.46,Active,2019,5,May,2
434316,316106,Salary,Kolkata,2019-12-04 18:28:31,531.15,Active,2019,12,December,4
434317,311816,Premium,Delhi,2024-09-30 15:30:27,10338.98,Active,2024,9,September,3
434318,324674,Premium,Kolkata,2020-03-03 10:50:06,22047.11,Active,2020,3,March,1
434319,326335,Premium,Kolkata,2021-11-25 18:38:37,25052.77,Active,2021,11,November,4
434320,309332,Salary,Mumbai,2021-02-01 20:42:42,7168.42,Active,2021,2,February,1
434321,330717,Current,Chennai,2018-03-17 14:25:43,27468.8,Active,2018,3,March,1
434322,329107,Savings,Mumbai,2019-08-29 16:40:34,12174.11,Active,2019,8,August,3
434323,319323,Salary,Mumbai,2019-10-14 23:22:49,1892.51,Active,2019,10,October,4
434324,324884,Savings,Kolkata,2018-02-10 04:14:51,29603.81,Active,2018,2,February,1
434325,309657,Salary,Chennai,2019-10-17 18:24:59,10870.73,Closed,2019,10,October,4
434326,330993,Salary,Chennai,2022-10-06 20:07:51,5865.82,Active,2022,10,October,4
434327,332028,Savings,Mumbai,2024-08-06 12:58:29,8574.74,Active,2024,8,August,3
434328,319631,Premium,Mumbai,2018-03-10 07:10:40,2977.74,Active,2018,3,March,1
434329,327269,Savings,Mumbai,2021-09-07 19:34:30,26985.31,Active,2021,9,September,3
434330,334909,Salary,Delhi,2024-10-28 09:07:18,4183.63,Active,2024,10,October,4
434331,301524,Salary,Chennai,2020-09-05 07:43:26,6234.71,Active,2020,9,September,3
434332,304076,Current,Bengaluru,2021-12-07 03:34:37,12848.93,Active,2021,12,December,4
434333,330029,Current,Mumbai,2023-01-10 17:14:19,2159.43,Active,2023,1,January,1
434334,320428,Current,Bengaluru,2020-05-11 10:56:14,4709.56,Active,2020,5,May,2
434335,338268,Salary,Mumbai,2023-10-16 00:35:31,14382.68,Active,2023,10,October,4
434336,301823,Salary,Delhi,2018-07-18 15:52:54,5371.5,Active,2018,7,July,3
434337,301456,Savings,Kolkata,2018-10-09 18:56:50,2385.81,Active,2018,10,October,4
434338,307108,Current,Mumbai,2018-12-10 01:47:05,11662.44,Active,2018,12,December,4
434339,331935,Salary,Mumbai,2022-10-08 20:26:21,35734.92,Active,2022,10,October,4
434340,336920,Savings,Chennai,2020-05-10 14:19:35,4804.61,Active,2020,5,May,2
434341,327697,Savings,Kolkata,2021-04-20 16:27:36,4172.97,Active,2021,4,April,2
434342,332642,Salary,Delhi,2018-06-22 11:13:47,11217.47,Active,2018,6,June,2
434343,325884,Salary,Mumbai,2022-11-11 06:05:10,22195.93,Active,2022,11,November,4
434344,327560,Salary,Kolkata,2018-02-12 02:41:12,2553.95,Active,2018,2,February,1
434345,331516,Current,Bengaluru,2022-01-16 02:33:18,10484.83,Active,2022,1,January,1
434346,326794,Salary,Chennai,2018-01-05 05:11:31,112381.53,Active,2018,1,January,1
434347,326613,Current,Chennai,2019-09-19 18:15:16,1564.87,Active,2019,9,September,3
