Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Status,Estimated_Interest
522851,334373,Home,1773807.63,8.18,24,Active,290194.92826799996
522852,321603,Home,6379512.9,20.64,60,Active,6583657.3128
522853,310294,Business,1437843.42,8.51,36,Active,367081.42512599996
522854,329422,Home,2547831.46,7.0,12,Active,178348.20220000003
522855,306703,Education,6875449.66,12.97,36,Active,2675237.462706
522856,326767,Business,5712897.63,19.23,120,Rejected,10985902.14249
522857,327467,Home,7653794.69,7.65,48,Closed,2342061.17514
522858,328558,Business,7568636.53,8.12,120,Active,6145732.862360001
522859,331469,Auto,1377078.9,9.22,60,Active,634833.3729
522860,320957,Personal,2608631.38,13.54,240,Active,7064173.77704
522861,334920,Home,1838597.91,16.19,84,Active,2083683.011403
522862,318749,Home,307933.98,15.49,48,Active,190795.894008
522863,335285,Education,4005291.125,18.27,24,Active,1463533.377075
522864,325141,Auto,5884799.72,21.69,60,Closed,6382065.29634
522865,305054,Home,1033438.25,20.42,120,Active,2110280.9065000005
522866,302344,Home,4062756.59,7.65,12,Closed,310800.879135
522867,301615,Personal,7449485.81,18.43,48,Defaulted,5491760.939131999
522868,324793,Auto,2754656.01,13.42,36,Active,1109024.5096259997
522869,323687,Home,160768.73,21.23,12,Active,34131.201379000006
522870,307819,Business,2698364.8,18.68,60,Closed,2520272.7231999994
522871,300537,Education,4660359.74,14.45,240,Active,13468439.648599999
522872,317739,Business,7536861.61,20.8,240,Active,31353344.2976
522873,311959,Personal,117071.35,17.85,24,Active,41794.47195000001
522874,328398,Home,1768836.48,13.99,24,Active,494920.44710399996
522875,335696,Personal,6759040.66,12.35,84,Defaulted,5843190.65057
522876,304036,Business,6696649.26,19.78,24,Closed,2649194.447256
522878,338773,Personal,2543269.89,11.04,180,Active,4211654.93784
522879,310602,Auto,4582662.38,16.76,48,Closed,3072216.859552
522880,315603,Business,7362140.17,19.3,120,Closed,14208930.5281
522881,335802,Business,1903575.93,20.19,180,Defaulted,5764979.704005
522882,319522,Home,5122662.77,15.73,36,Closed,2417384.561163
522883,303671,Personal,481847.28,21.51,240,Active,2072906.9985600002
522884,324545,Home,7081652.32,11.71,84,Active,5804830.406704001
522885,326037,Auto,230076.22,14.41,12,Active,33153.983302
522886,311676,Auto,4034732.03,7.32,60,Active,1476711.92298
522887,327392,Business,3500576.87,21.51,12,Rejected,752974.084737
522888,315867,Auto,2835449.82,18.86,48,Active,2139063.3442079998
522889,325673,Business,3483016.87,16.06,120,Active,5593725.093219999
522890,338774,Auto,3722878.42,7.27,24,Active,541306.522268
522891,303473,Education,5533414.36,9.22,240,Active,10203616.07984
522892,310914,Business,1382693.9,19.22,180,Closed,3986306.5137
522893,305358,Business,1848885.72,18.43,180,Active,5111244.572939999
522894,321838,Home,3886252.82,8.96,36,Closed,1044624.758016
522895,317394,Home,7335737.48,14.8,240,Closed,21713782.940800004
522896,334513,Business,2071309.49,8.24,24,Active,341351.803952
522897,313874,Business,821837.95,11.86,12,Active,97469.98086999998
522898,325877,Education,3766053.9,17.32,120,Closed,6522805.3548
522899,313270,Personal,1114513.76,15.65,240,Rejected,3488428.0688
522900,313541,Personal,5026317.24,9.12,24,Active,916800.2645759999
522901,309658,Business,1174132.8,16.92,180,Active,2979949.0464000003
522902,337584,Personal,2736366.95,21.98,12,Active,601453.4556100001
522903,304323,Auto,2358008.02,11.51,48,Active,1085626.8924079998
522904,314116,Education,7518881.01,14.14,36,Active,3189509.3244419997
522905,339322,Home,1579270.39,16.47,60,Rejected,1300529.1661649998
522906,303101,Education,6304114.22,20.49,48,Active,5166852.014711999
522907,337792,Home,278507.12,17.42,84,Active,339611.58212800004
522908,316916,Auto,6765604.84,9.85,120,Closed,6664120.767399999
522909,316355,Education,7474174.68,20.39,60,Defaulted,7619921.08626
522910,305232,Education,7217717.31,15.33,36,Active,3319428.190869
522911,310553,Home,7012894.49,15.56,24,Closed,2182412.7652880005
522912,311767,Business,7286043.93,8.47,12,Active,617127.920871
522913,334049,Auto,3622321.37,7.64,84,Rejected,1937217.468676
522914,322571,Auto,1035833.17,20.6,48,Active,853526.5320800002
522915,316815,Business,6765774.28,21.61,180,Active,21931257.328619998
522916,333981,Home,7220253.48,9.88,120,Active,7133610.438240002
522917,325342,Home,3261979.39,8.43,84,Active,1924894.038039
522918,300727,Personal,1678361.24,21.51,240,Active,7220310.05448
522919,335342,Home,4625602.58,12.81,120,Active,5925396.90498
522920,303238,Home,5204304.42,14.87,240,Active,15477601.34508
522921,310290,Business,1824192.87,18.81,12,Closed,343130.678847
522922,313087,Personal,331198.43,18.39,24,Rejected,121814.782554
522923,304804,Home,4329320.5,19.6,84,Closed,5939827.726000001
522924,301254,Auto,4821284.1,8.78,84,Rejected,2963161.2078599995
522925,318488,Home,5849583.26,9.6,60,Closed,2807799.9647999997
522926,301827,Personal,1578963.62,17.31,60,Active,1366593.01311
522927,300454,Education,2151914.8,19.36,240,Active,8332214.1055999985
522928,303362,Personal,715410.09,16.51,12,Rejected,118114.20585900001
522929,321122,Personal,5943078.97,20.06,24,Active,2384363.282764
522930,314621,Personal,1232438.58,8.22,36,Active,303919.3538280001
522931,333982,Personal,7182718.42,7.4,240,Active,10630423.261600003
522932,338518,Business,194092.52,8.32,36,Active,48445.492992
522933,322382,Education,6143852.03,19.12,120,Closed,11747045.081360001
522934,323978,Business,3282196.2,15.23,240,Active,9997569.6252
522935,326181,Personal,974048.21,17.59,24,Rejected,342670.160278
522936,306251,Personal,2420932.61,17.46,12,Closed,422694.833706
522937,326389,Personal,6364705.1,20.27,12,Rejected,1290125.7237699998
522938,319916,Home,1168403.79,21.36,180,Closed,3743565.7431599996
522939,336144,Home,3358143.64,12.99,36,Closed,1308668.5765080003
522940,303211,Business,6286304.34,14.38,48,Active,3615882.256368
522941,332423,Education,7107973.81,16.81,24,Closed,2389700.794922
522942,327088,Business,7130486.91,15.72,12,Active,1120912.542252
522943,310678,Education,6948370.1,19.39,12,Active,1347288.96239
522944,330231,Business,5149816.36,14.05,36,Closed,2170647.5957400003
522945,302531,Business,7723225.71,13.49,60,Rejected,5209315.741394999
522946,335157,Education,5256599.39,10.75,180,Active,8476266.516375
522947,330640,Home,4424568.62,14.08,240,Rejected,12459585.23392
522948,318238,Education,6548130.88,10.68,84,Active,4895382.645887999
522949,310516,Home,1855338.86,8.04,120,Active,1491692.4434399998
522950,301290,Auto,1206415.22,21.03,12,Active,253709.120766
522951,337017,Personal,844501.03,18.69,12,Closed,157837.24250700002
522952,337145,Education,7932977.79,10.4,180,Active,12375445.352400001
522953,318120,Auto,7983658.79,14.44,48,Closed,4611361.317104
522954,330538,Personal,2207609.51,11.93,60,Active,1316839.0727149998
522955,320990,Education,4065038.49,20.4,36,Active,2487803.55588
522956,337633,Auto,3870061.53,17.33,84,Active,4694771.642042999
522957,327371,Auto,1324504.28,20.29,84,Active,1881193.428884
522958,324006,Home,7809574.34,17.23,12,Closed,1345589.658782
522959,329245,Business,1253156.72,11.18,180,Closed,2101543.8194399998
522960,339582,Auto,6275767.37,21.56,36,Active,4059166.3349159993
522961,330016,Personal,2997680.56,8.64,240,Active,5179992.007680001
522962,301560,Home,3730915.84,15.89,12,Closed,592842.526976
522963,306894,Personal,7358431.13,10.43,120,Closed,7674843.668590001
522964,311124,Business,5045441.87,7.55,240,Active,7618617.2237
522965,318800,Education,2471905.77,12.48,60,Defaulted,1542469.20048
522966,302166,Business,3831794.57,13.73,240,Active,10522107.88922
522967,320153,Education,316355.6,13.21,36,Defaulted,125371.72428
522968,308938,Home,1760813.79,13.42,240,Active,4726024.212359999
522969,339866,Personal,3448727.53,7.04,36,Active,728371.2543360001
522970,324024,Auto,6122067.46,16.39,12,Rejected,1003406.8566940001
522971,329259,Personal,184490.64,18.22,180,Defaulted,504212.9191200001
522972,323931,Education,5183193.68,18.98,36,Rejected,2951310.481392
522973,318950,Home,4565898.43,10.05,36,Active,1376618.3766450002
522974,332835,Business,7363710.8,12.12,84,Rejected,6247372.2427199995
522975,311038,Business,2605793.8,19.73,36,Active,1542369.35022
522976,332148,Personal,5087123.64,20.72,60,Active,5270260.091039999
522977,310691,Home,2099430.25,19.4,120,Active,4072894.6849999996
522978,338669,Education,3118295.34,21.57,60,Defaulted,3363081.52419
522979,303820,Education,1017351.92,21.26,84,Closed,1514023.1273440002
522980,304707,Personal,1423784.77,20.99,48,Closed,1195409.6928919998
522981,320192,Personal,4863167.45,15.25,240,Active,14832660.7225
522982,316287,Business,6000679.92,13.92,120,Active,8352946.448639999
522983,305437,Business,5992841.96,15.79,36,Closed,2838809.2364519997
522984,321403,Personal,1962522.6,12.23,60,Rejected,1200082.5699
522985,331164,Personal,3590863.77,18.01,240,Active,12934291.29954
522986,322440,Personal,3187253.76,7.41,60,Rejected,1180877.5180799998
522987,319419,Personal,299821.46,8.26,120,Active,247652.52596
522988,327367,Auto,2696121.86,9.42,60,Rejected,1269873.3960600002
522989,301508,Auto,5807367.72,21.66,24,Active,2515751.696304
522990,320459,Business,1160418.47,13.04,84,Active,1059229.979416
522991,331141,Home,7804873.49,19.89,48,Active,6209557.348644
522992,315107,Business,4523826.54,16.73,180,Active,11352542.70213
522993,303060,Business,4171995.41,19.2,24,Closed,1602046.23744
522994,318214,Education,5612455.2,13.46,24,Closed,1510872.9398400001
522995,301546,Home,7301569.54,15.26,48,Active,4456878.047216
522996,320951,Education,913498.45,10.24,36,Active,280626.72384
522997,312589,Business,5174381.91,18.0,84,Active,6519721.206599999
522998,322176,Home,3950903.73,16.59,84,Active,4588184.501649
522999,311457,Auto,3801726.03,7.12,60,Rejected,1353414.4666799998
523000,319348,Auto,3618288.07,11.89,36,Active,1290643.3545690002
523001,314281,Education,7848018.83,8.42,240,Active,13216063.70972
523002,332420,Auto,7282437.18,8.7,84,Closed,4435004.242619999
523003,316457,Home,3899779.67,14.35,120,Active,5596183.826449999
523004,316757,Home,4862763.45,17.83,12,Active,867030.723135
523005,330049,Home,6382729.26,15.03,60,Defaulted,4796621.0388899995
523006,317266,Home,5043371.05,14.63,36,Active,2213535.553845
523007,324782,Auto,2413885.67,19.92,180,Active,7212690.38196
523008,333304,Business,3256264.15,17.18,36,Closed,1678278.5429099998
523009,310212,Personal,5403599.89,21.16,12,Rejected,1143401.736724
523010,323378,Education,4535406.6,17.85,12,Rejected,809570.0781
523011,318958,Auto,7125265.54,8.27,48,Defaulted,2357037.840632
523012,336716,Home,3423663.25,9.05,120,Active,3098415.2412500004
523013,304984,Education,5011005.54,18.9,36,Active,2841240.14118
523014,333621,Education,992555.87,18.48,48,Active,733697.299104
523015,308822,Education,1022587.57,14.2,60,Closed,726037.1746999999
523016,328918,Home,418308.0,19.0,24,Active,158957.04
523017,311752,Education,6725374.99,10.88,24,Active,1463441.597824
523018,317358,Business,2692807.36,10.22,36,Active,825614.736576
523019,319362,Home,4646359.62,13.84,36,Active,1929168.5142239998
523020,311494,Education,4931164.38,19.22,36,Active,2843309.3815079997
523021,318537,Business,668740.96,10.39,180,Closed,1042232.78616
523022,329865,Business,932741.76,21.76,84,Active,1420752.248832
523023,334238,Education,1478855.59,14.48,24,Closed,428276.57886400004
523024,330915,Personal,1655101.69,12.06,120,Active,1996052.63814
523025,311352,Auto,1070497.08,7.39,84,Active,553768.1394839999
523026,311107,Auto,4620377.83,17.43,240,Active,16106637.11538
523027,320455,Personal,2393749.95,20.08,24,Active,961329.97992
523028,316921,Personal,7039138.09,12.03,48,Active,3387233.2489079996
523029,334783,Auto,478445.02,15.18,84,Defaulted,508395.67825199995
523030,301182,Personal,2535923.76,15.81,48,Closed,1603718.185824
523031,314113,Business,1000120.03,12.65,12,Closed,126515.183795
523032,328467,Personal,3138043.76,14.03,36,Active,1320802.6185839998
523033,317721,Home,6460037.99,15.45,60,Active,4990379.347275
523034,313485,Auto,747758.36,16.82,120,Active,1257729.5615200002
523035,315642,Education,7373160.3,11.69,60,Closed,4309612.195349999
523036,300237,Personal,902360.39,16.37,48,Active,590865.583372
523037,335513,Education,5715685.91,9.45,84,Active,3780926.2294649994
523038,334120,Personal,6801267.86,16.61,240,Closed,22593811.83092
523039,311020,Home,2315488.11,11.67,84,Active,1891522.237059
523040,320620,Education,7394623.0,7.28,48,Closed,2153314.2176
523041,321239,Personal,4801013.77,7.88,48,Active,1513279.5403039998
523042,335828,Personal,7410280.14,11.69,180,Active,12993926.225489998
523043,330124,Education,1047396.5,16.44,36,Active,516575.9538000001
523044,307466,Home,5791822.98,19.67,48,Closed,4557006.320664001
523045,330078,Auto,5650807.86,14.29,24,Rejected,1615000.886388
523046,302206,Home,4099921.01,12.71,12,Active,521099.96037100005
523047,330742,Home,6365383.1,8.26,36,Closed,1577341.93218
523048,315840,Personal,7675229.49,12.09,120,Active,9279352.45341
523049,334155,Education,529769.28,15.51,120,Active,821672.15328
523050,312178,Education,3699276.03,13.2,180,Active,7324566.539399999
523051,308370,Business,6688879.01,13.42,36,Active,2692942.6894259998
523052,303627,Auto,606497.12,19.66,24,Active,238474.66758399998
523053,332014,Business,2831377.21,16.38,84,Rejected,3246457.108986
523054,317139,Auto,1318393.94,13.67,48,Rejected,720897.8063919999
523055,303982,Home,7530008.14,14.01,120,Active,10549541.40414
523056,329891,Business,5809327.83,21.22,48,Active,4930957.462104
523057,332503,Auto,5830574.05,13.99,36,Active,2447091.928785
523058,319334,Education,795331.24,18.71,60,Active,744032.37502
523059,312789,Business,136985.11,19.14,12,Active,26218.950054
523060,312005,Business,6057798.26,7.84,24,Active,949862.767168
523061,330972,Auto,1154932.6,13.53,180,Active,2343935.7117
523062,331030,Auto,6912279.12,11.07,180,Active,11477839.478760002
523063,334713,Education,4537948.14,17.6,48,Rejected,3194715.4905600003
523064,335521,Personal,4281363.68,15.72,84,Rejected,4711212.593471999
523065,339874,Business,4822323.08,20.22,36,Active,2925221.180328
523066,330905,Education,2175113.9,15.26,24,Defaulted,663844.7622799999
523067,320594,Business,6651210.71,21.38,120,Rejected,14220288.497979999
523068,304691,Home,2445423.52,17.65,12,Closed,431617.25127999997
523069,308746,Home,5192691.54,8.26,48,Defaulted,1715665.284816
523070,314879,Personal,7669153.39,20.25,36,Active,4659010.684425
523071,320370,Personal,7848828.97,8.73,180,Active,10278041.536215
523072,327541,Home,850694.49,13.02,12,Active,110760.42259799999
523073,323111,Home,7756811.82,19.76,24,Active,3065492.0312640006
523074,313126,Education,1746620.87,7.25,60,Closed,633150.065375
523075,311528,Education,6668300.33,21.87,84,Active,10208500.975197
523076,307609,Education,4185209.53,14.32,48,Active,2397288.0187839996
523077,336014,Education,6774525.84,16.58,240,Active,22464327.685439996
523078,339601,Personal,1642876.87,21.32,84,Closed,2451829.4407880004
523079,313273,Home,5859023.38,11.62,36,Active,2042455.550268
523080,308894,Home,2944693.13,9.31,48,Closed,1096603.721612
523081,323109,Personal,6006592.0,20.21,240,Active,24278644.864
523082,316878,Personal,3601974.11,18.56,240,Closed,13370527.896319998
523083,324848,Auto,2673110.3,10.97,36,Rejected,879720.5997299999
523084,336377,Education,2578896.7,21.45,60,Rejected,2765866.71075
523085,317583,Personal,4005291.125,20.6,180,Active,12376349.57625
523086,304521,Auto,3956590.35,14.75,240,Active,11671941.532499999
523087,300711,Personal,1236669.47,17.08,12,Active,211223.14547599998
523088,308703,Auto,1463776.65,12.93,48,Active,757065.2833799999
523089,301132,Education,6863420.19,10.2,48,Active,2800275.43752
523090,328117,Business,2985950.8,9.78,84,Active,2044181.91768
523091,306527,Personal,678686.58,21.36,60,Active,724837.2674399999
523092,310855,Education,6981625.66,21.33,12,Active,1489180.753278
523093,302404,Business,3339917.51,11.16,12,Active,372734.794116
523094,317595,Auto,7197746.37,20.73,12,Active,1492092.822501
523095,306280,Business,7194424.57,20.96,24,Active,3015902.779744
523096,325929,Personal,7329988.25,18.84,84,Active,9666788.5041
523097,330152,Auto,2600234.5,10.34,84,Active,1882049.7311
523098,310262,Auto,1461837.82,7.74,24,Active,226292.494536
523099,313205,Personal,1237649.76,7.61,84,Active,659296.027152
523100,309812,Home,7241556.97,17.88,24,Active,2589580.7724719997
523101,310894,Auto,5901976.13,21.02,60,Closed,6202976.91263
523102,328986,Personal,2466119.93,16.5,240,Closed,8138195.769000001
523103,309725,Home,781450.39,12.6,12,Rejected,98462.74914
523104,317607,Education,1803825.62,7.66,240,Closed,2763460.8498400003
523105,318534,Auto,1424789.93,9.06,84,Defaulted,903601.773606
523106,334945,Home,7261419.42,18.07,48,Active,5248553.956776
523107,332108,Education,4180213.95,19.81,36,Closed,2484301.150485
523108,336658,Business,2262741.4,17.66,84,Active,2797200.91868
523109,320966,Auto,296995.3,7.82,24,Active,46450.064920000004
523110,305080,Personal,4054178.0,16.16,12,Active,655155.1648
523111,337778,Auto,5045348.48,12.14,240,Active,12250106.10944
523112,337275,Auto,5116707.19,14.48,48,Closed,2963596.8044480006
523113,321719,Personal,4820691.15,18.77,36,Closed,2714531.1865650006
523114,304759,Business,7760987.36,18.5,36,Active,4307347.9848
523116,312228,Personal,4856995.6,17.49,24,Active,1698977.0608799995
523117,336214,Auto,6271633.84,16.89,48,Defaulted,4237115.822304
523118,308596,Business,924224.35,9.79,60,Rejected,452407.81932499993
523119,303601,Business,4592288.82,16.33,240,Active,14998415.28612
523120,302407,Auto,3196500.53,17.48,60,Active,2793741.4632200003
523121,328893,Business,1400938.15,12.15,12,Closed,170213.98522499998
523122,324205,Personal,2693983.1,12.81,48,Active,1380396.94044
523123,311932,Business,454746.07,9.84,84,Closed,313229.093016
523124,329706,Home,1886305.35,19.05,36,Closed,1078023.5075250003
523125,319111,Business,7528251.17,10.08,60,Active,3794238.5896799997
523126,320254,Business,1520740.25,16.36,240,Active,4975862.098
523127,321334,Business,1882920.37,20.7,60,Active,1948822.5829500002
523128,324693,Home,7525844.46,17.28,12,Active,1300465.9226880001
523129,326576,Education,7148130.87,21.75,120,Active,15547184.64225
523130,313315,Business,5197648.27,15.07,120,Active,7832855.94289
523131,335163,Personal,5988359.47,15.5,36,Closed,2784587.15355
523132,333894,Auto,3369499.08,14.26,84,Closed,3363433.981656
523133,319500,Business,6353262.42,21.69,180,Closed,20670339.28347
523134,301818,Education,3033322.15,12.06,180,Active,5487279.76935
523135,317673,Home,744471.41,7.63,120,Active,568031.68583
523136,323501,Personal,1571607.75,10.16,84,Active,1117727.4318
523137,320839,Education,7082095.37,19.09,36,Active,4055916.0183989997
523138,336314,Home,6778261.75,10.93,24,Active,1481728.01855
523139,334440,Education,3359060.94,7.69,120,Active,2583117.86286
523140,321167,Business,5363942.0,13.09,180,Closed,10532100.116999999
523141,322436,Personal,5512198.0,10.54,60,Active,2904928.346
523142,320327,Business,2712226.46,21.95,36,Active,1786001.12391
523143,315288,Home,4196507.37,14.92,84,Active,4382832.297228
523144,338828,Home,2590594.64,13.74,180,Active,5339215.55304
523145,324375,Education,6811450.57,19.93,240,Active,27150441.972020004
523146,319851,Home,2037954.95,20.73,36,Closed,1267404.183405
523147,310853,Education,3779001.83,9.96,84,Active,2634720.0758760003
523148,302795,Business,1150163.49,10.87,84,Active,875159.3995409999
523149,303794,Education,1350648.42,17.01,12,Closed,229745.29624200004
523150,306874,Home,4848919.51,10.08,24,Active,977542.173216
523151,327424,Auto,542550.72,16.21,84,Active,615632.3019840001
523152,339407,Business,853966.81,18.01,120,Rejected,1537994.22481
523153,334905,Personal,4108499.11,17.58,36,Rejected,2166822.4306139997
523154,336446,Education,3694401.25,10.55,84,Active,2728315.323125
523155,328652,Education,3915431.76,16.29,180,Rejected,9567357.505559998
523156,326391,Auto,5644629.13,19.08,180,Active,16154928.570059996
523157,323013,Home,4806228.71,9.72,84,Closed,3270158.0142840003
523158,306330,Business,6270263.19,14.12,60,Active,4426805.81214
523159,319644,Home,2394249.1,21.28,36,Closed,1528488.6254400003
523160,339140,Auto,4519315.8,7.68,24,Rejected,694166.9068799999
523161,313116,Personal,1435169.3,19.49,12,Active,279714.49657
523162,335966,Education,2263173.48,21.06,36,Active,1429873.004664
523163,339651,Personal,7340837.48,10.26,120,Active,7531699.25448
523164,330637,Business,6365372.04,11.12,12,Active,707829.3708479999
523165,330393,Personal,3080888.32,19.41,36,Active,1794001.268736
523166,323463,Education,5428877.99,16.21,240,Rejected,17600422.44358
523167,323641,Education,7000408.81,21.21,240,Active,29695734.17202
523168,336027,Education,285479.53,10.3,36,Active,88213.17477000001
523169,309792,Auto,6537620.1,12.07,48,Active,3156362.98428
523170,338571,Business,851740.03,18.6,60,Active,792118.2279000002
523171,308382,Business,2599908.35,19.5,24,Active,1013964.2565
523172,309716,Personal,7738731.89,16.82,24,Active,2603309.407796
523173,335069,Personal,407464.7,8.31,180,Active,507904.74855
523174,309746,Home,4184978.18,8.92,84,Active,2613100.375592
523175,308105,Personal,6676250.39,12.07,36,Closed,2417470.266219
523176,323711,Business,4382120.49,12.25,36,Active,1610429.280075
523177,310299,Home,4960844.26,17.96,24,Closed,1781935.258192
523178,318694,Auto,5513194.95,12.29,84,Closed,4743001.615485
523179,319818,Home,6322793.65,16.49,120,Active,10426286.72885
523180,312021,Auto,6335130.81,7.31,12,Active,463098.06221099995
523181,318146,Business,5075724.74,13.34,24,Active,1354203.360632
523182,301375,Personal,3209182.95,9.48,84,Defaulted,2129613.80562
523183,316770,Auto,3772865.82,15.37,84,Active,4059226.335738
523184,306253,Education,3558240.59,10.55,12,Rejected,375394.38224500004
523185,307570,Home,5205884.42,17.77,36,Active,2775256.984302
523186,302032,Personal,7852364.97,12.97,24,Closed,2036903.473218
523187,320256,Auto,786564.69,9.48,36,Active,223698.997836
523188,330478,Business,4123465.83,20.48,120,Active,8444858.01984
523189,326019,Home,7115012.6,19.48,36,Active,4158013.3634399995
523190,323132,Education,2475908.39,8.49,12,Active,210204.622311
523191,338394,Personal,4273255.11,7.21,60,Defaulted,1540508.467155
523192,311236,Home,5014472.72,13.78,240,Rejected,13819886.81632
523193,334420,Personal,6329003.07,16.1,120,Active,10189694.9427
523194,321707,Undefined,316576.86,13.24,180,Active,628721.6439599999
523195,316278,Personal,616895.72,10.68,84,Active,461191.24027199997
523196,321422,Auto,5890462.69,21.88,12,Rejected,1288833.236572
523197,339570,Home,6572090.08,8.49,48,Active,2231881.791168
523198,333962,Business,2380965.01,20.13,240,Active,9585765.130259998
523199,333495,Home,4117818.89,12.18,180,Active,7523255.1120299995
523200,308442,Auto,6639726.54,13.26,60,Closed,4402138.69602
523201,310313,Business,7345684.38,17.42,60,Closed,6398091.094980001
523202,332515,Personal,7938266.32,19.32,240,Closed,30673461.060480006
523203,315017,Auto,7283080.21,10.04,36,Active,2193663.7592519997
523204,335373,Auto,5258870.26,19.74,120,Closed,10381009.89324
523205,300259,Auto,6563093.61,11.34,12,Active,744254.815374
523206,335682,Home,3417784.25,14.39,24,Active,983638.30715
523207,324000,Auto,529910.69,14.6,180,Active,1160504.4110999997
523208,320978,Education,4335065.53,10.03,180,Defaulted,6522106.089885001
523209,326792,Home,5203661.1,16.91,180,Active,13199086.380149998
523210,307445,Education,3614143.45,11.7,240,Rejected,8457095.673
523211,306719,Education,4505192.34,18.4,180,Closed,12434330.8584
523212,315244,Auto,966272.97,11.99,120,Closed,1158561.29103
523213,332668,Personal,6080388.32,20.2,84,Rejected,8597669.084479999
523214,317474,Personal,3399576.81,11.01,120,Active,3742934.0678100004
523215,312950,Auto,5948503.4,12.43,36,Active,2218196.91786
523216,315638,Education,2465792.21,19.61,60,Active,2417709.261905
523217,306225,Personal,7195193.94,16.0,180,Active,17268465.456
523218,339001,Home,5439778.52,17.6,60,Active,4787005.0976
523219,339506,Education,3870541.43,11.6,12,Active,448982.80588
523220,303119,Auto,7348664.77,20.15,180,Active,22211339.267325
523221,304334,Business,175743.17,12.02,12,Active,21124.329034000002
523222,337888,Home,903663.25,8.27,36,Active,224198.85232499999
523223,316165,Auto,1749702.96,13.44,120,Closed,2351600.77824
523224,334621,Education,2087830.2,7.05,180,Active,2207880.4365
523225,316027,Personal,7211242.78,8.34,240,Active,12028352.95704
523226,330521,Education,850547.93,13.37,240,Closed,2274365.1648199996
523227,307831,Personal,3245851.22,17.56,48,Active,2279885.896928
523228,311468,Education,4176922.61,11.66,60,Active,2435145.8816299997
523229,339326,Personal,1020385.15,20.37,24,Closed,415704.91011000006
523230,337654,Home,7961581.87,19.0,84,Rejected,10588903.8871
523231,317759,Business,7677639.98,20.29,84,Active,10904552.063594
523232,307467,Business,6050051.15,20.52,84,Active,8690293.47186
523233,332406,Auto,5304177.49,10.18,120,Active,5399652.68482
523234,333726,Auto,2767724.9,16.97,24,Active,939365.8310599999
523235,314759,Home,7489913.51,13.92,84,Active,7298171.724144
523236,325691,Home,6154008.94,9.33,120,Active,5741690.341019999
523237,317985,Business,6693550.61,15.81,180,Active,15873755.271615002
523238,330012,Education,4005291.125,18.53,120,Closed,7421804.454625001
523239,321334,Education,5198851.27,13.84,36,Closed,2158563.047304
523240,336736,Auto,2429435.9,10.9,120,Active,2648085.131
523241,311833,Personal,7296221.43,19.43,36,Active,4252967.471547
523242,315641,Auto,1002922.52,14.08,180,Active,2118172.36224
523243,328310,Auto,3814525.27,21.42,180,Closed,12256069.692510001
523244,315277,Education,1303314.67,11.06,84,Rejected,1009026.2175139999
523245,320056,Auto,1696100.14,14.42,120,Active,2445776.40188
523246,324577,Auto,4017769.87,8.02,240,Active,6444502.871479999
523247,326427,Home,6204497.0,16.09,180,Active,14974553.509499999
523248,312328,Personal,1342874.13,18.68,48,Closed,1003395.5499359999
523249,338416,Personal,3211401.71,8.12,84,Active,1825360.7319639998
523250,337143,Personal,2266513.61,16.62,84,Closed,2636861.933874
523251,324589,Auto,1361233.06,15.47,36,Active,631748.263146
523252,303449,Auto,2363464.93,18.74,240,Rejected,8858266.557640001
523253,322163,Personal,3149443.32,19.45,48,Active,2450266.90296
523254,320869,Undefined,3737921.01,19.55,240,Active,14615271.1491
523255,338158,Auto,6814472.46,15.53,84,Active,7408013.011266
523256,305456,Home,7027617.29,7.8,180,Active,8222312.2293
523257,315473,Home,3311861.89,20.41,60,Closed,3379755.0587450005
523258,326984,Home,2390328.42,16.27,12,Active,388906.433934
523259,315162,Auto,6822102.57,18.99,84,Closed,9068620.946301
523260,339009,Personal,6164836.62,17.3,60,Closed,5332583.676300001
523261,315080,Business,2191050.49,9.91,60,Active,1085665.5177950002
523262,330469,Home,1656903.58,11.66,240,Closed,3863899.1485599997
523263,321570,Home,7585535.01,9.47,60,Active,3591750.827235
523264,339272,Education,6157820.28,8.17,120,Active,5030939.16876
523265,326646,Education,4462692.21,10.15,24,Defaulted,905926.5186300001
523266,314950,Auto,7883255.09,11.23,60,Rejected,4426447.733035
523267,306189,Home,231736.12,17.12,84,Defaulted,277712.566208
523268,334081,Business,486479.97,17.56,240,Active,1708517.6546399996
523269,311098,Personal,4646002.24,17.63,240,Rejected,16381803.89824
523270,326458,Auto,5121426.44,15.79,180,Rejected,12130098.52314
523271,304445,Auto,3456713.61,15.39,84,Active,3723917.5720530003
523272,332643,Home,7447027.39,18.65,240,Active,27777412.164699998
523273,319845,Education,6609927.45,10.56,180,Closed,10470125.0808
523274,337225,Education,4466049.55,10.14,24,Active,905714.84874
523275,318019,Education,7063558.23,11.84,240,Active,16726505.888640003
523276,303383,Personal,4057382.52,7.57,60,Closed,1535719.28382
523277,334547,Home,247985.82,9.71,24,Active,48158.84624400001
523278,330714,Business,4522702.07,14.54,60,Rejected,3288004.40489
523279,319215,Home,3385050.59,8.41,180,Rejected,4270241.319285
523280,315494,Home,7106705.87,12.26,24,Active,1742564.279324
523281,303909,Home,7990725.05,11.92,84,Rejected,6667460.9817200005
523282,300586,Personal,4845518.25,12.48,180,Defaulted,9070810.164
