Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Status
526059,332269.0,Business,2227899.72,7.29,48,Active
526060,327185.0,Auto,4566781.41,10.82,12,Active
526061,339783.0,Education,5960130.89,8.95,48,Closed
526062,310035.0,Home,1779009.78,17.9,180,Closed
526063,337412.0,Personal,4786812.65,19.25,24,Defaulted
526064,329074.0,Home,5707799.1,19.73,120,Closed
526065,324096.0,Education,3324242.98,11.85,240,Active
526066,315914.0,Education,1745092.16,17.03,84,Active
526067,316087.0,Business,5071256.66,12.83,180,Closed
526068,302149.0,Business,5628331.07,8.7,12,Closed
526069,316014.0,Business ,2184294.33,12.76,180,Closed
526070,322337.0,Business,2012452.1,13.48,12,Closed
526071,311303.0,Auto,958627.14,14.67,60,Active
526072,304192.0,Education,6723737.77,14.7,24,Active
526073,333491.0,Business,4709811.52,18.86,12,Defaulted
526074,319983.0,Education,1193485.73,13.28,48,Active
526075,336384.0,Education,2196540.16,8.87,180,Active
526076,315843.0,Home,1505908.85,13.42,180,Active
526077,333762.0,Personal,5039555.22,17.6,48,Active
526078,320242.0,Business,2301848.8,15.0,12,Active
526079,336976.0,Personal,432813.04,21.79,12,Closed
526080,315573.0,Auto,7738991.44,13.19,240,Active
526081,314743.0,Home,1267534.43,17.26,120,Active
526082,310621.0,Home,7837795.22,18.23,240,Active
526083,326952.0,Business,1655167.4,19.03,60,Active
526084,325125.0,Education,4347583.35,21.63,12,Closed
526085,302782.0,Personal,1064296.03,12.65,240,Closed
526086,333064.0,Auto,7184005.08,13.83,48,Closed
526087,328431.0,Education,3560254.46,13.25,84,Closed
526088,320619.0,Home,3055437.99,21.49,180,Active
526089,319887.0,Personal,966925.16,19.98,24,Active
526090,308591.0,Education,5096947.5,7.96,84,Rejected
526091,315276.0,Personal,3850955.39,17.65,180,Active
526092,332925.0,Home,735392.37,10.07,180,Active
526093,303472.0,Home,1835860.39,21.62,12,Active
526094,314890.0,Personal,3000410.44,12.96,240,Active
526095,314831.0,Education,7831605.8,16.93,60,Closed
526096,302268.0,Auto,6435289.62,11.66,60,Active
526097,311496.0,Home,4705795.85,17.48,24,Active
526098,314139.0,Personal,7757941.78,15.89,180,Closed
526099,311344.0,Personal,1277591.94,21.07,24,Active
526100,335107.0,Personal,4867329.0,19.02,180,Closed
526101,323759.0,Business,628385.45,11.26,84,Active
526102,304969.0,Personal,1103001.21,16.43,84,Active
526103,330761.0,Auto,5794471.35,15.87,240,Active
526104,307554.0,Personal,4832429.69,17.4,180,Active
526105,337767.0,Business,4136640.58,21.8,60,Closed
526106,319169.0,Home,6321933.92,15.17,84,Active
526107,326677.0,Education,4640517.24,19.21,36,Active
526108,302456.0,Business,3397775.23,12.61,240,Active
526109,327738.0,Business,3224673.07,13.35,24,Active
526110,327032.0,Home,7605909.08,14.22,36,ACTIVE
526111,311165.0,Home,7866399.37,21.26,180,Active
526112,310491.0,Auto,3239175.85,12.43,48,Closed
526113,313291.0,Education,4976545.37,20.07,24,Active
526114,312701.0,Auto,756433.41,10.38,36,Closed
526115,314665.0,Auto,7561857.9,18.75,180,Defaulted
526116,336329.0,Home,745057.89,16.04,12,Rejected
526117,332566.0,Business,2490137.14,15.53,48,Active
526118,323309.0,Education,2765534.97,13.35,12,Closed
526119,,Personal,7086671.27,17.51,60,Active
526120,318362.0,Business,4637962.6,7.35,84,Closed
526121,335081.0,Auto,5097982.31,20.83,180,Active
526122,317854.0,Personal,5276922.27,7.99,60,Active
526123,319107.0,Personal,5133919.51,12.1,84,Rejected
526124,311512.0,Auto,5981604.85,10.0,84,Rejected
526125,316350.0,Auto,7937216.82,16.96,84,Closed
526126,318370.0,Business,313936.72,20.43,12,Active
526127,330153.0,Home,5898250.08,11.94,120,Rejected
526128,303399.0,Education,2873948.88,8.52,180,Active
526129,306401.0,Education,1608903.78,15.04,12,Active
526130,334549.0,Auto,613268.63,11.5,48,Active
526131,303774.0,Education,2619262.37,21.09,120,Rejected
526132,331679.0,Auto,4218425.45,14.69,180,Closed
526133,335487.0,Business,3568434.16,20.14,120,Active
526134,334114.0,Business,7931106.86,21.66,84,Active
526135,309974.0,Personal,7145814.83,14.67,180,Defaulted
526136,337293.0,Business,2035928.72,19.17,24,Active
526137,311921.0,Education,139796.59,10.66,180,Rejected
526138,316882.0,Business,3086706.07,19.1,240,Active
526139,324464.0,Home,1327504.91,7.32,180,Active
526140,334567.0,Home,7808306.39,20.83,12,Closed
526141,312166.0,Personal,58800.5,18.97,36,Active
526142,320251.0,Auto,3263502.91,8.86,24,Closed
526143,313111.0,Auto,298961.52,12.99,84,Closed
526144,328933.0,Auto,3253793.79,8.13,36,Active
526145,322814.0,Home,1644342.62,12.1,60,Closed
526146,332598.0,Education,5508694.87,20.93,120,Active
526147,307063.0,Auto,1426917.39,14.64,180,Active
526148,325873.0,AUTO,211663.02,14.57,120,Active
526149,321763.0,Education,3822331.11,19.09,60,Active
526150,301523.0,Personal,3916266.53,11.91,240,Active
526151,327639.0,Education,1699817.8,19.74,48,Active
526152,338908.0,Home,3212655.07,8.52,240,Rejected
526153,324530.0,Home,6068210.62,14.71,240,Active
526154,328418.0,Personal,1380864.48,17.7,84,Active
526155,329014.0,Education,2033727.78,14.67,12,Closed
526156,329393.0,Education,7937404.7,20.72,12,Active
526157,304013.0,Auto,7880461.4,19.41,12,Active
526158,329804.0,Auto,5490629.22,8.85,120,Active
526159,324532.0,Home ,5968061.96,9.95,120,Defaulted
526160,311336.0,Education,5965439.87,12.18,180,Active
526161,332675.0,Personal,1921063.18,20.6,24,Closed
526162,304293.0,Education,3202323.1,20.17,60,Defaulted
526163,308942.0,Education,1915199.59,15.82,12,Closed
526164,339749.0,Education,4565998.88,17.09,12,Active
526165,318870.0,Auto,2238628.08,19.42,240,Closed
526166,321546.0,Business,5048050.68,13.44,60,Active
526167,302079.0,Business,2147941.56,19.07,60,Active
526168,333062.0,Personal,3920746.49,17.84,120,Closed
526169,339117.0,Home,2930176.73,21.78,24,Closed
526170,318571.0,Education,5094790.67,14.73,240,Active 
526171,300589.0,Auto,2857520.52,9.88,180,Closed
526172,330658.0,Business,5248176.75,15.21,240,Active
526173,336388.0,Education,6406400.11,19.94,12,Active
526174,308843.0,Personal,801328.59,21.3,180,Active
526175,337064.0,Personal,1830869.01,21.48,84,Active
526176,309349.0,Business,551181.41,15.88,180,Active
526177,338764.0,Home,4792796.47,18.01,24,Closed
526178,329474.0,Auto,4876567.73,8.99,36,Closed
526179,308272.0,Personal,3262910.17,11.24,240,Closed
526180,338195.0,Home,7768722.43,19.66,240,Active
526181,336809.0,Business,5033046.6,17.94,12,Active
526182,325061.0,Personal,6252718.34,17.04,48,Closed
526183,304605.0,Auto,3122014.43,12.55,24,Active
526184,324442.0,Personal,4731176.9,14.69,180,Active
526185,316091.0,Personal,7625167.66,16.58,36,Active
526186,325716.0,Home,1568296.8,8.1,84,Active
526187,327735.0,Home,2362916.33,15.2,84,Active
526188,302951.0,Personal,6827166.48,9.11,36,Closed
526189,324018.0,Auto,6467417.48,14.16,84,Closed
526190,329090.0,Education,3912720.42,20.73,48,Closed
526191,302715.0,Personal,1116587.36,9.48,120,Closed
526192,310613.0,Home,3010716.09,14.52,180,Closed
526193,330021.0,Business,5126542.04,11.74,12,Active
526194,322393.0,Auto,275703.88,9.69,84,Active
526195,322660.0,Personal,1132961.08,20.1,120,Closed
526196,327513.0,Auto,5008878.8,16.6,84,Defaulted
526197,333290.0,Personal,2665101.03,8.64,180,Active
526198,319271.0,Business,2059473.75,17.89,60,Closed
526199,322820.0,Education,2975901.66,17.08,48,Active
526200,300011.0,Home,6631868.73,19.31,12,Active
526201,321189.0,Education,3393103.3,11.0,60,Defaulted
526202,329785.0,Personal,5970442.87,8.59,120,Active
526203,303487.0,Business,577645.75,8.34,120,Rejected
526204,331183.0,Personal,6221638.63,18.97,12,Rejected
526205,316382.0,Business,3880566.0,21.97,240,Active
526206,316586.0,Business,7292417.93,12.47,36,Active
526207,,Home,7667307.97,11.44,12,Active
526208,313562.0,Business,7210879.92,18.96,24,Active
526209,308802.0,Business,7846346.73,12.81,240,Active
526210,333930.0,Business,6826496.67,19.28,240,Active
526211,338014.0,Education,3821453.84,9.92,240,Active
526212,320122.0,Personal,179747.35,11.58,48,Rejected
526213,338534.0,Education,6407597.1,18.48,48,Active
526214,309184.0,Auto,4317791.16,16.41,12,Active
526215,330274.0,Education,3344667.11,16.63,12,Active
526216,320279.0,Education,,13.23,24,Active
526217,303925.0,Home,1908590.74,18.6,24,Rejected
526218,307813.0,Auto,4715497.58,16.48,24,Active
526219,308970.0,Auto,669079.7,16.96,240,Closed
526220,327468.0,Personal,2613917.83,16.17,60,Closed
526221,317772.0,Education,86744.27,17.42,60,Closed
526222,302927.0,Home,2599499.39,8.12,120,Active
526223,339340.0,Auto,6576233.25,21.15,24,Active
526224,326610.0,Personal,2233535.21,19.27,240,Defaulted
526225,320336.0,Education,2927794.79,21.74,240,Rejected
526226,325237.0,Home,2930412.25,10.63,60,Closed
526227,339068.0,Auto,5696172.4,14.03,36,Active
526228,316238.0,Auto,5678036.22,13.2,24,Closed
526229,329344.0,Auto,7357720.51,17.21,36,Defaulted
526230,302789.0,Education ,7634135.92,10.52,48,Closed
526231,321003.0,Auto,3014902.23,18.84,36,Closed
526232,313771.0,Personal,1115531.51,8.4,60,Active
526233,305442.0,Home,6144299.11,13.85,12,Defaulted
526234,339116.0,EDUCATION,3012019.74,7.38,180,Active
526235,303748.0,Business,2864194.11,15.5,120,Active
526236,335426.0,Business,630211.64,13.85,84,Closed
526237,309367.0,Education,3707844.06,13.41,240,Rejected
526238,324311.0,Education,988670.12,15.03,240,Active
526239,324544.0,Auto,542222.81,12.21,120,Active
526240,310211.0,Personal,1411278.54,9.0,60,Active
526241,336518.0,Education,6777092.29,9.41,240,Active
526242,326529.0,Auto,425104.05,14.78,240,Active
526243,328872.0,Education,3814789.39,21.59,24,Active
526244,334932.0,Education,3957590.11,12.23,24,Active
526245,318858.0,Personal,2444687.35,14.31,240,Active
526246,318047.0,Home,7943583.95,17.17,240,Defaulted
526247,330065.0,Education,1327456.78,12.94,60,Active
526248,327497.0,Auto,1722250.61,16.43,120,Active
526249,300679.0,Auto,2758398.37,8.92,48,Closed
526250,333281.0,Auto,1024525.43,10.48,180,Active
526251,335271.0,Business,7245106.6,9.76,180,Active
526252,316928.0,Auto,5783639.35,17.9,240,Active
526253,337124.0,Personal,4212415.49,18.76,60,Active
526254,308167.0,Home,3712799.15,17.24,36,Active
526255,329534.0,Business,6758362.42,9.32,120,Closed
526256,335991.0,Education,6508493.64,7.41,180,Active
526257,321524.0,Home,4401549.43,21.9,180,Active
526258,305821.0,Personal,803792.2,12.41,84,Active
526259,317779.0,Auto,6425748.57,13.34,240,Closed
526260,307328.0,Education,6870236.68,13.8,240,Closed
526261,325270.0,Personal,3186907.81,8.59,84,Rejected
526262,306960.0,Auto,4919174.79,7.69,120,Closed
526263,338090.0,Education,4822978.59,7.3,48,Closed
526264,332541.0,Personal,4354841.99,12.06,12,Closed
526265,328697.0,Auto,5970158.23,20.2,60,Active
526266,339931.0,Home,1230767.52,7.89,36,Closed
526267,306900.0,Business,1549260.35,12.08,84,Active
526268,317301.0,Business,2780113.0,15.9,60,Closed
526269,319277.0,Home,7176124.88,7.96,60,Closed
526270,312215.0,Education,5238685.89,17.11,60,Defaulted
526271,303097.0,Education,6898275.01,15.1,48,Active
526272,332803.0,Home,6312231.65,12.28,180,Active
526273,324574.0,Personal,3218285.13,21.45,120,Active
526274,309637.0,Business,2305072.88,13.0,48,Active
526275,300278.0,Education,3159510.66,16.51,24,Active
526276,310603.0,Personal,467335.7,18.6,180,Active
526277,339246.0,Auto,532845.76,8.5,84,Active
526278,331596.0,Education,1125443.96,11.57,12,Rejected
526279,309652.0,Home,1823881.0,21.32,84,Closed
526280,332038.0,Home,4604397.83,21.45,84,Rejected
526281,324021.0,Auto ,3765597.96,20.81,240,Active
526282,306595.0,Personal,5800472.17,12.73,12,Active
526283,309035.0,Auto,5769224.12,7.66,24,Rejected
526284,306121.0,Personal,1650080.81,9.8,24,Defaulted
526285,318630.0,Home,7838246.3,21.25,180,Active
526286,329006.0,Auto,6642437.12,8.98,240,Active
526287,306511.0,Business,6092305.04,21.72,36,Active
526288,309223.0,Personal,6299200.21,11.84,60,Active
526289,328672.0,Personal,3613949.72,17.2,48,Active
526290,321259.0,Business,6512637.17,7.01,36,Rejected
526291,323356.0,Business,3105095.54,18.67,24,Active
526292,315294.0,Home,7759157.85,13.9,120,Active
526293,333071.0,Business,6067988.08,17.58,36,Closed
526294,314246.0,Auto,4859888.27,14.11,24,Active
526295,322827.0,Auto,565373.06,9.62,120,Closed
526296,328417.0,Education,3924555.66,14.83,120,Rejected
526297,327949.0,Education,2585062.48,11.64,12,Closed
526298,330056.0,Business,6154281.43,9.93,48,Closed
526299,311920.0,Business,5875632.38,17.05,36,Active 
526300,305298.0,Education,3588407.88,15.15,36,Active
526301,324169.0,Business,6829801.65,19.15,24,Active
526302,337025.0,Business,3378789.42,16.54,12,Active
526303,300591.0,Business,2354508.0,19.34,24,Closed
526304,308645.0,Home,920863.01,9.15,48,Closed
526305,304847.0,Home,2791539.42,13.04,24,Defaulted
526306,339959.0,Personal,4422786.35,19.03,120,Defaulted
526307,335225.0,Auto,6323678.85,12.72,60,Active
526308,335307.0,Personal,7424847.39,17.7,24,Rejected
526309,329333.0,Auto,,17.39,36,Defaulted
526310,331897.0,Auto,1929998.18,20.51,12,Active
526311,316462.0,Home,2579685.59,21.32,12,Closed
526312,305945.0,Auto,1774988.79,16.89,24,Active
526313,325613.0,Personal,3371040.19,12.74,12,Closed
526314,327928.0,Home,3254119.84,18.86,180,Closed
526315,308660.0,Education,1951473.21,9.42,180,Active
526316,317091.0,Business,668358.57,18.35,12,Closed
526317,314294.0,Auto,541459.78,11.12,120,Closed
526318,331356.0,Auto,5689564.83,15.64,60,Rejected
526319,315740.0,Personal,1408315.92,11.92,12,Defaulted
526320,303596.0,Business,6698352.23,16.5,180,Closed
526321,330635.0,Business,5319244.5,15.01,240,Active
526322,336796.0,Auto,3573708.92,12.56,240,Active
526323,317064.0,Education,597358.17,18.19,84,Closed
526324,330686.0,Education,1497000.23,11.71,36,Active
526325,321939.0,Auto,2297712.52,13.73,240,Defaulted
526326,320737.0,Business,4287231.8,8.89,48,Defaulted
526327,327289.0,Business,5919044.73,10.96,84,Closed
526328,301131.0,Home,3223042.54,14.7,60,Active
526329,312759.0,Personal,400373.72,17.08,180,Rejected
526330,323099.0,Home,6618626.5,10.74,120,Active 
526331,339462.0,Auto,1521935.67,14.06,84,Active
526332,327618.0,Personal,5801668.66,16.73,84,Closed
526333,310822.0,Personal,6905137.89,20.08,120,Rejected
526334,314554.0,Home,3120141.13,21.33,120,Active
526335,302672.0,Education,5154956.43,21.95,180,Closed
526336,309094.0,Business,5589916.68,17.24,60,Active
526337,320073.0,Education,4107931.68,19.73,12,Rejected
526338,305360.0,Education,5194225.07,8.27,60,Closed
526339,331092.0,Home,7488576.54,16.44,60,Defaulted
526340,316405.0,Education,3528217.76,11.6,48,Rejected
526341,325603.0,Education,183847.38,8.49,48,Closed
526342,302885.0,Education,2501700.0,21.5,120,Active
526343,325231.0,Auto,6442804.13,11.05,120,Defaulted
526344,328960.0,Business,5309880.58,20.43,24,Active
526345,309918.0,Education,6674480.75,15.38,48,Defaulted
526346,335959.0,Education,5949821.7,20.5,180,Active
526347,311678.0,Home,4175166.55,10.84,240,Active
526348,315844.0,Education,5397932.89,20.31,240,Active
526349,332976.0,Education,6943484.22,20.47,48,Active
526350,339294.0,Education,1137287.22,13.27,24,Active
526351,318527.0,Auto,514842.55,19.4,48,Defaulted
526352,337170.0,Education,1418084.02,12.11,36,Active
526353,304008.0,Personal,2144100.35,12.03,36,Rejected
526354,316583.0,Personal,6024493.23,8.87,60,Active
526355,303327.0,Business,3092958.51,15.31,36,Active
526356,316785.0,Personal,3072251.11,12.51,36,Active
526357,330435.0,Business,5172877.6,15.95,84,Active
526358,334894.0,Home,1592202.93,19.61,24,Active
526359,313684.0,Personal,1387965.01,19.38,120,Active
526360,301651.0,Personal,3725203.22,8.83,84,Rejected
526361,323380.0,Personal,2715153.04,13.72,180,Active
526362,314184.0,Business,3160471.96,10.19,240,Closed
526363,325296.0,Business,5716157.7,18.84,24,Active
526364,338238.0,Business,7407917.05,18.38,60,Active
526365,315846.0,Business,5965526.74,8.05,84,Defaulted
526366,305452.0,Home,900567.02,21.11,120,Closed
526367,305219.0,Education,4563974.48,10.81,120,Active
526368,312187.0,Auto,6025497.31,19.97,84,Active
526369,322966.0,Education,543283.82,12.12,12,Active
526370,320993.0,Home,615373.36,16.25,84,Active
526371,331161.0,Personal,1984921.47,19.99,48,Closed
526372,335034.0,Business,2461962.44,18.7,240,Active
526373,328268.0,Education,3118892.13,15.39,84,Active
526374,316788.0,Business,2395668.43,19.9,36,Closed
526375,308800.0,Business,6385437.94,9.79,36,Active
526376,305133.0,Education,7066237.53,17.92,36,Closed
526377,322084.0,Home,4208284.45,16.26,180,Closed
526378,312334.0,Education,5856574.06,9.1,180,Active
526379,300861.0,Home,2811353.41,15.06,24,Closed
526380,335404.0,Auto,1740203.93,15.93,60,Active
526381,328422.0,Auto,1637213.69,9.88,36,Active
526382,311383.0,Business,5216893.97,21.18,36,Closed
526383,302891.0,Business,2673160.1,10.22,180,Active
526384,304701.0,Personal,2445927.93,13.07,36,Defaulted
526385,329206.0,Auto,3688556.56,18.23,60,Active
526386,335637.0,Personal,7943761.54,13.34,84,Closed
526387,336631.0,Personal,6023482.72,14.96,12,Active
526388,320434.0,Home,7845057.4,11.16,48,Rejected
526389,335930.0,Home,5320100.69,12.36,120,Closed
526390,307559.0,Business,2373002.57,11.79,240,Active
526391,334434.0,Business,5524192.64,17.42,180,Closed
526392,306207.0,Business,7239553.59,10.94,24,Active
526393,319593.0,Education,4299030.54,12.45,84,Active
526394,326046.0,Home,734002.68,13.04,48,Active
526395,321077.0,Auto,1475144.48,10.94,120,Active
526396,329477.0,Education,7022954.79,16.96,12,Closed
526397,326670.0,Education,1584815.46,17.36,12,Active
526398,319264.0,Home,4845568.35,17.02,84,Active
526399,302051.0,Education,6412728.46,19.84,240,Rejected
526400,318001.0,Personal,4951645.17,7.33,84,Closed
526401,312815.0,Auto,4764979.7,16.89,24,Defaulted
526402,303540.0,Business,939581.65,9.76,84,Active
526403,306542.0,Business,5166917.46,8.88,60,Active
526404,330613.0,Education,7565941.24,12.52,36,Active
526405,333914.0,Auto,488985.63,14.76,120,Defaulted
526406,326668.0,Home,6672813.65,14.54,120,Active
526407,317026.0,Business,6860546.21,8.74,60,Closed
526408,315921.0,Auto,6872323.8,20.72,180,Closed
526409,324148.0,Personal,3984566.92,21.98,48,Active
526410,325589.0,Home,2342319.04,12.05,240,Active
526411,313508.0,Home,5844002.35,17.89,180,Closed
526412,308386.0,Home,4457517.83,21.91,24,Closed
526413,335901.0,Auto,2976243.62,21.13,48,Active
526414,321236.0,Business,3990270.93,18.27,48,Active
526415,332459.0,Personal,5412246.63,19.33,120,Closed
526416,301747.0,Home,1660331.53,14.82,180,Closed
526417,309397.0,Personal,2020738.1,14.86,24,Rejected
526418,331162.0,Home,5803739.89,18.93,84,Active
526419,303704.0,Home,3365079.95,7.36,36,Active
526420,305079.0,Personal,7584317.76,20.5,60,Active
526421,338625.0,Personal,2749918.07,19.79,48,Defaulted
526422,335812.0,Personal,4888775.72,15.81,84,Closed
526423,321525.0,Personal,3284259.34,8.57,36,Active
526424,309762.0,Education,5663878.4,16.73,84,Closed
526425,320104.0,Home,475724.44,9.35,120,Rejected
526426,311856.0,Home,2821359.21,12.72,12,Closed
526427,322161.0,Auto,4999325.05,11.55,120,Rejected
526428,302792.0,Business,2267744.3,18.78,240,Active
526429,310639.0,Personal,4791854.45,8.28,12,Active
526430,328753.0,Business,5448772.23,20.18,12,Active
526431,312949.0,Home,1802016.75,20.38,48,Active
526432,319286.0,Education,5800616.93,21.81,24,Active
526433,323381.0,Personal,,8.28,120,ACTIVE
526434,315479.0,Education,2488217.08,8.4,84,Rejected
526435,318455.0,Home,6048138.39,18.83,60,Active
526436,336256.0,Home,7248502.94,13.65,120,Active
526437,317266.0,Education,3569135.46,7.8,24,Closed
526438,338602.0,Home,913502.12,21.66,24,Active
526439,330936.0,Home,2635726.69,20.85,120,Active
526440,311819.0,Home,7637972.94,18.36,180,Closed
526441,323429.0,Home,2744377.7,19.13,48,Active
526442,300119.0,Personal,6713476.56,14.29,36,Active
526443,316351.0,Business,2136989.89,10.34,84,Active
526444,322576.0,Education,236147.94,16.98,24,Closed
526445,337096.0,Home,3742332.31,19.04,12,Active
526446,326287.0,Business,5508225.52,8.29,60,Closed
526447,336096.0,Auto,7035382.93,16.32,84,Active
526448,336200.0,Education,2293020.58,10.56,48,Active
526449,326901.0,Home,4671883.51,16.37,180,Active
526450,311841.0,Personal,6725908.64,20.94,120,Closed
526451,334127.0,Business,5425657.77,9.28,180,Rejected
526452,310209.0,Auto,6720323.44,17.88,24,Defaulted
526453,320404.0,Home,6960208.64,18.66,84,Active
526454,311195.0,Business,2610409.3,14.95,60,Closed
526455,339703.0,Business,1865153.59,12.01,12,Active
526456,329341.0,Auto,7585782.64,15.51,84,Closed
526457,339828.0,Business,6897932.62,17.78,48,Closed
526458,317497.0,Business,5892266.66,16.51,240,Closed
526459,320739.0,Auto,1323117.37,11.0,36,Active
526460,333897.0,Home,7595817.6,10.21,120,Active
526461,303604.0,Personal,1024772.28,19.75,24,Closed
526462,318475.0,Personal,3189352.62,8.5,240,ACTIVE
526463,324996.0,Home,2369083.67,19.09,12,Active
526464,300940.0,Education,1420297.21,9.08,180,Active
526465,319356.0,Auto ,5850706.93,14.81,120,Closed
526466,324156.0,Business,517226.54,12.07,48,Active
526467,312093.0,Auto,458357.44,10.63,84,Closed
526468,333718.0,Business,2764510.23,13.69,48,Closed
526469,314069.0,Auto,2760271.78,12.46,24,Active
526470,314185.0,Home,1297163.73,16.08,24,Defaulted
526471,319305.0,Auto,7795652.17,21.37,180,Closed
526472,339503.0,Business,1849081.44,13.01,120,Active
526473,336039.0,Auto,5008880.45,16.73,180,Active
526474,315583.0,Personal,7976718.85,15.54,36,Closed
526475,312193.0,Personal,6012814.57,7.3,48,Active
526476,327527.0,Auto,614287.84,21.59,84,Defaulted
526477,313337.0,Education,7070028.74,16.91,84,Active
526478,306149.0,Auto,7955986.64,12.03,240,Active
526479,316313.0,Personal,7610901.31,20.85,180,Active
526480,313468.0,Personal,7275438.03,19.51,36,Active
526481,311451.0,Business,5101197.31,11.49,180,Active
526482,301263.0,Business,199556.24,19.3,12,Active
526483,301063.0,Education,7771291.92,11.2,36,Active
526484,321325.0,Business,5380429.57,12.19,120,Active
526485,330996.0,Personal,7865984.81,14.47,24,Closed
526486,326183.0,Home,3552631.08,11.44,60,Closed
526487,312635.0,Auto,4183706.6,14.03,120,Closed
526488,325911.0,Education,1550494.29,7.62,60,Closed
526489,300529.0,Home,5879916.57,14.58,84,Active
526490,300411.0,Auto,213350.95,17.66,240,Rejected
526491,334444.0,Home,5994026.32,12.5,240,Closed
526492,315522.0,Education,4974887.82,7.88,120,Active
526493,303648.0,Education,1330522.23,16.44,60,Active
526494,313581.0,Education,6934380.06,12.84,240,Active
526495,301265.0,Auto,3911970.77,14.55,120,Active
526496,313396.0,Auto,5040733.03,13.94,24,ACTIVE
526497,320526.0,Business,6208691.62,8.88,24,Active
526498,323700.0,Business,2678162.61,12.39,24,Active
526499,323989.0,Business,1025847.34,19.42,36,ACTIVE
526500,325637.0,Home,1989072.19,20.82,240,Closed
526501,336451.0,Auto,6195150.95,20.25,180,Active
526502,309464.0,Auto,3258298.55,14.14,36,Active
526503,338810.0,Education,1162399.45,11.79,120,Active
526504,324686.0,Education,1231999.65,21.95,60,Active
526505,302003.0,Education,4800350.29,17.65,84,Active
526506,329533.0,Home,4115412.48,20.34,240,Closed
526507,303109.0,Business,7996616.88,19.2,12,Closed
526508,339737.0,Business,6022010.37,13.0,60,Active
526509,306148.0,Auto,796785.55,14.87,24,Closed
526510,327750.0,Education,5628704.4,10.46,180,Active
526511,318198.0,Auto,7696038.43,10.09,48,Active
526512,334663.0,Auto,1418099.0,11.29,12,Active
526513,335971.0,Education,4755696.39,10.97,60,Rejected
526514,338749.0,Auto,437053.05,15.74,24,Closed
526515,329299.0,Home,2094162.58,16.42,180,Active
526516,302919.0,Education,7463082.88,15.86,48,Active
526517,334550.0,Home,1284242.7,8.68,12,Active
526518,337993.0,Home,580051.03,19.5,60,Active
526519,313017.0,Auto,3418021.39,9.43,240,Active
526520,315218.0,Business,5475676.52,17.46,12,Active
526521,308763.0,Home,5750065.09,15.8,48,Active
526522,324658.0,Home,1578646.14,11.59,84,Active
526523,300723.0,Business,2618635.49,15.15,180,Active
526524,304863.0,Business,4317581.19,7.87,12,Closed
526525,313285.0,Personal,4110253.61,7.77,48,Closed
526526,309222.0,Auto,1810151.13,11.1,60,Active
526527,301675.0,Personal,1107908.04,17.68,24,Rejected
526528,311154.0,Home,6263376.78,9.8,180,Active
526529,315508.0,Business,3741300.99,19.6,60,Active
526530,338607.0,Auto,5078286.29,16.68,24,Closed
526531,322666.0,Education,1318989.57,7.36,180,Rejected
526532,302142.0,Education,7507048.83,9.88,12,Defaulted
526533,333865.0,Education,2141336.54,13.3,48,Active
526534,333163.0,Personal,869966.83,13.13,60,Active
526535,300404.0,Personal,7241197.25,16.5,24,Active
526536,329859.0,Business,1006091.89,19.98,24,Active
526537,332006.0,Personal,2120193.81,20.51,84,CLOSED
526538,325658.0,Auto,1895491.54,21.43,24,Active
526539,305939.0,Auto,2350801.8,11.67,12,Active
526540,307808.0,Personal,6254229.32,13.39,120,Closed
526541,302456.0,Education,4015050.66,17.03,60,Active
526542,323000.0,Business,2352379.33,18.72,24,Defaulted
526543,333564.0,Auto,7095326.6,21.07,60,Defaulted
526544,314318.0,Auto,4761880.04,13.93,120,Closed
526545,300155.0,Education,938675.05,17.57,60,Active
526546,302843.0,Home,5259698.67,17.07,12,Closed
526547,330053.0,Personal,3881835.95,10.86,36,Active
526548,319365.0,Business,5427064.46,17.92,24,Closed
526549,333418.0,BUSINESS,220230.82,10.3,60,Active
526550,312750.0,Auto,5850448.31,15.9,120,Rejected
526551,320959.0,Auto,798594.22,13.05,24,Active
526552,330281.0,Business,1624647.27,8.92,24,Active
526553,338614.0,Personal,3476013.89,21.91,120,Active
526554,322747.0,Personal,6564536.84,17.6,48,Closed
526555,303501.0,Business,426969.4,9.66,12,Closed
526556,304281.0,Education,5154002.16,14.01,84,Rejected
526557,334522.0,Auto,4550664.91,18.4,36,Active
526558,335095.0,Personal,7350501.29,7.22,120,Closed
526559,324421.0,Home,4020577.78,13.94,36,Active
526560,327283.0,Home,2805970.47,12.61,180,Closed
526561,329371.0,AUTO,7951450.75,11.17,120,Closed
526562,330723.0,Auto,3688494.29,16.77,84,Rejected
526563,329263.0,Auto,6057716.76,11.35,84,Closed
526564,319724.0,Education,3126526.85,19.61,84,Closed
526565,312883.0,Auto,6980059.58,18.53,24,Active
526566,306674.0,Education,3448825.07,9.96,60,Rejected
526567,326468.0,Home,5703796.37,12.61,84,Active
526568,306894.0,Education,3699495.77,17.07,12,Active
526569,320131.0,Education,4971189.33,13.44,36,Closed
526570,305331.0,Home,4113360.52,12.54,84,Closed
526571,332426.0,Personal,5104062.89,18.69,240,Rejected
526572,311286.0,Business,5440624.89,7.4,120,Active
526573,303243.0,Education,2960514.59,20.65,24,Active
526574,310373.0,Education,1513623.98,17.29,240,Active
526575,319025.0,Home,7380030.92,18.76,84,Active
