Customer_ID,Customer_Name,Age,Occupation,City,Annual_Income,Credit_Score
329048,Client_29047,51.0,Salaried,Delhi,47997.02,765
329049,Client_29048,35.0,Salaried,Jaipur,58971.37,682
329050,Client_29049,75.0,Self Employed,Pune,28433.72,671
329051,Client_29050,19.0,Business,Chennai,55477.31,682
329052,Client_29051,41.0,Student,Mumbai,68279.81,685
329053,Client_29052,62.0,Business,Kolkata,56571.26,722
329054,Client_29053,27.0,Student,Delhi,53428.58,705
329055,Client_29054,50.0,Salaried,Delhi,131176.57,602
329056,Client_29055,28.0,Student,Chennai,97873.42,807
329057,Client_29056,22.0,Salaried,Delhi,53866.04,609
329058,Client_29057,43.0,Salaried,Delhi,42341.05,614
329059,Client_29058,38.0,Self Employed,Kolkata,68966.54,712
329060,Client_29059,46.0,Self Employed,Jaipur,58140.74,656
329061,Client_29060,74.0,Retired,Chennai,108363.04,734
329062,Client_29061,75.0,Retired,Jaipur,88434.25,639
329063,Client_29062,38.0,Student,Jaipur,121292.68,763
329064,Client_29063,24.0,Retired,Delhi,69060.78,678
329065,Client_29064,56.0,Student,Chennai,124045.92,707
329066,Client_29065,27.0,Student,Jaipur,59061.35,687
329067,Client_29066,68.0,Salaried,Bengaluru,58383.04,656
329068,Client_29067,73.0,SELF EMPLOYED,Bengaluru,52419.18,720
329069,Client_29068,75.0,Student,Kolkata,49935.27,719
329070,Client_29069,48.0,Business,Delhi,68483.28,762
329071,Client_29070,19.0,Self Employed,Chennai,60147.04,850
329072,Client_29071,67.0,Salaried,Mumbai,63668.99,810
329073,Client_29072,54.0,Retired,Kolkata,41530.66,718
329074,Client_29073,66.0,Business,Chennai,101072.18,647
329075,Client_29074,45.0,Self Employed,Chennai,76234.45,730
329076,Client_29075,31.0,Self Employed,Bengaluru,88800.75,687
329077,Client_29076,54.0,Business,Delhi,40889.91,811
329078,Client_29077,46.0,Student,Pune,143855.19,722
329079,Client_29078,64.0,Student,Delhi,32627.55,864
329080,Client_29079,19.0,Retired,Pune,81702.81,852
329081,Client_29080,21.0,Business,Mumbai,75858.26,627
329082,Client_29081,44.0,Business,Bengaluru,74529.82,670
329083,Client_29082,49.0,Salaried,Jaipur,99958.43,720
329084,Client_29083,52.0,Self Employed,Kolkata,64270.91,567
329085,Client_29084,58.0,Retired,Pune,26896.57,699
329086,Client_29085,41.0,Business,Chennai,37894.41,753
329087,Client_29086,21.0,Business,Pune,19307.28,607
329088,Client_29087,21.0,Business,Mumbai,44603.41,714
329089,Client_29088,66.0,Retired,Delhi,52459.43,829
329090,CLIENT_29089,21.0,Salaried,Mumbai,142964.96,704
329091,Client_29090,61.0,Retired,Jaipur,40077.82,769
329092,Client_29091,61.0,Student,Chennai,27106.93,648
329093,Client_29092,69.0,Retired,Chennai,62906.52,597
329094,Client_29093,74.0,Self Employed,Jaipur,162697.26,706
329095,Client_29094,74.0,Business,Jaipur,81890.81,780
329096,Client_29095,60.0,Business,Kolkata,123493.97,833
329097,Client_29096,19.0,Student,Bengaluru,21835.41,719
329098,Client_29097,63.0,Salaried,Kolkata,105554.68,743
329099,Client_29098,54.0,Self Employed,Jaipur,62197.86,782
329100,Client_29099,28.0,Salaried,Kolkata,43954.46,896
329101,Client_29100,38.0,Business,Kolkata,54180.85,704
329102,Client_29101,57.0,Student,Mumbai,117246.32,721
329103,Client_29102,40.0,Student,Delhi,44081.89,711
329104,Client_29103,33.0,Self Employed,Chennai,111389.8,705
329105,Client_29104,74.0,Business,Bengaluru,85421.47,729
329106,Client_29105,33.0,Student,Chennai,81630.68,798
329107,Client_29106,38.0,Retired,Pune,43829.51,700
329108,Client_29107,58.0,Salaried,Bengaluru,95556.02,671
329109,Client_29108,68.0,Student,Bengaluru,67150.31,711
329110,Client_29109,44.0,Student,Jaipur,26216.16,779
329111,Client_29110,31.0,Business,Mumbai,20854.35,705
329112,Client_29111,30.0,Salaried,Delhi,30389.65,818
329113,Client_29112,29.0,Student,Kolkata,63388.08,807
329114,Client_29113,33.0,Self Employed,Bengaluru,80527.46,827
329115,Client_29114,67.0,Salaried,Chennai,44614.42,725
329116,Client_29115,51.0,Self Employed,Jaipur,23060.74,673
329117,Client_29116,27.0,Salaried,Delhi,42089.27,724
329118,Client_29117,65.0,Business,Kolkata,48507.97,787
329119,Client_29118,35.0,Retired,Kolkata,21555.14,673
329120,Client_29119,58.0,Self Employed,Chennai,47120.82,601
329121,Client_29120,54.0,Salaried,Jaipur,73266.33,620
329122,Client_29121,36.0,Business,Pune,97341.81,788
329123,Client_29122,63.0,Retired,Chennai,68755.45,743
329124,Client_29123,49.0,Student,Mumbai,52568.21,743
329125,Client_29124,72.0,Salaried,Jaipur,45821.85,744
329126,Client_29125,24.0,Salaried,Pune,63818.58,858
329127,Client_29126,71.0,Retired,Kolkata,84518.28,736
329128,Client_29127,51.0,Business,Jaipur,27152.91,725
329129,Client_29128,52.0,Self Employed,Pune,80999.79,680
329130,Client_29129,36.0,Business,Kolkata,58970.0,717
329131,Client_29130,44.0,Retired,Bengaluru,187263.35,842
329132,Client_29131,19.0,Business,Chennai,32009.66,630
329133,Client_29132,19.0,Salaried,Delhi,108296.93,799
329134,Client_29133,24.0,Self Employed,Delhi,35590.28,875
329135,Client_29134,64.0,Self Employed,Delhi,88629.39,827
329136,Client_29135,31.0,Self Employed,Mumbai,191208.69,624
329137,Client_29136,24.0,Student,Jaipur,80583.0,775
329138,Client_29137,20.0,Business,Pune,110836.46,536
329139,Client_29138,44.0,Student,Delhi,63834.06,613
329140,Client_29139,53.0,Student,Bengaluru,23946.04,728
329141,Client_29140,18.0,Student,Kolkata,47987.64,782
329142,Client_29141,65.0,Business,Chennai,59674.36,751
329143,Client_29142,31.0,Student,Delhi,43283.02,770
329144,Client_29143,37.0,Salaried,Kolkata,63273.93,636
329145,Client_29144,63.0,Student,Jaipur,105464.18,659
329146,Client_29145,70.0,Retired,Bengaluru,100503.66,770
329147,Client_29146,62.0,Student,Kolkata,60845.79,721
329148,Client_29147,28.0,Business,Delhi,106914.65,739
329149,Client_29148,64.0,Self Employed,Bengaluru,68245.15,739
329150,Client_29149,61.0,Retired,Mumbai,111205.36,756
329151,Client_29150,60.0,Self Employed,Pune,91903.7,739
329152,Client_29151,74.0,Self Employed,Chennai,68300.44,854
329153,Client_29152,21.0,Retired,Jaipur,38635.55,764
329154,Client_29153,51.0,Self Employed,Bengaluru,56029.84,840
329155,Client_29154,30.0,Business,Mumbai,82050.15,748
329156,Client_29155,31.0,Retired,Delhi,68296.61,708
329157,Client_29156,59.0,Salaried,Chennai,94880.41,694
329158,Client_29157,34.0,Business,Mumbai,34371.35,820
329159,Client_29158,52.0,Student,Pune,50792.45,701
329160,Client_29159,72.0,Retired,Chennai,33201.34,688
329161,Client_29160,38.0,Retired,Delhi,120273.14,737
329162,Client_29161,66.0,Self Employed,Delhi,68532.29,722
329163,Client_29162,61.0,Business,Jaipur,43339.59,823
329164,Client_29163,49.0,Business,Kolkata,100959.35,647
329165,Client_29164,36.0,Business,Mumbai,71411.81,616
329166,Client_29165,41.0,Retired,Mumbai,157318.76,900
329167,Client_29166,66.0,Business,Chennai,60755.47,763
329168,Client_29167,68.0,Self Employed,Kolkata,31968.91,774
329169,Client_29168,38.0,Self Employed,Mumbai,79520.85,701
329170,Client_29169,23.0,Retired,Kolkata,41340.72,552
329171,Client_29170,53.0,Self Employed,Jaipur,70702.31,655
329172,Client_29171,31.0,Self Employed,Pune,45055.32,723
329173,Client_29172,68.0,Self Employed,Chennai,41220.27,794
329174,Client_29173,40.0,Retired,Chennai,63029.61,678
329175,Client_29174,44.0,Business,Kolkata,157018.83,567
329176,Client_29175,19.0,Business,Delhi,60435.2,699
329177,Client_29176,46.0,Retired,Jaipur,86079.02,757
329178,Client_29177,71.0,Student,Pune,49045.12,680
329179,Client_29178,44.0,Salaried,Chennai,253936.19,712
329180,Client_29179,60.0,Salaried,Bengaluru,72406.25,729
329181,Client_29180,41.0,Business,Bengaluru,108894.37,723
329182,Client_29181,34.0,Business,Delhi,42151.01,859
329183,Client_29182,43.0,Salaried,Jaipur,45193.71,739
329184,Client_29183,64.0,Retired,Chennai,149635.81,677
329185,Client_29184,44.0,Student,Pune,25283.1,723
329186,Client_29185,32.0,Business,Mumbai,42937.44,769
329187,Client_29186,73.0,Business,Delhi,55973.2,695
329188,Client_29187,72.0,Retired,Bengaluru,109498.86,785
329189,Client_29188,52.0,Self Employed,Delhi,97181.6,650
329190,Client_29189,70.0,Self Employed,Jaipur,138139.59,681
329191,Client_29190,42.0,Salaried,Pune,29049.37,783
329192,Client_29191,22.0,Business,Delhi,39488.43,830
329193,Client_29192,59.0,Self Employed,Pune,30824.73,656
329194,Client_29193,50.0,Self Employed,Delhi,58626.78,702
329195,Client_29194,31.0,Student,Bengaluru,37781.09,871
329196,Client_29195,62.0,Salaried,Kolkata,58827.01,727
329197,Client_29196,25.0,Retired,Pune,202805.58,784
329198,Client_29197,74.0,Business,Chennai,36755.3,740
329199,Client_29198,73.0,Self Employed,Kolkata,54810.66,661
329200,Client_29199,60.0,Salaried,Bengaluru,89437.86,630
329201,Client_29200,31.0,Student,Jaipur,138886.15,704
329202,Client_29201,40.0,Salaried,Jaipur,145571.79,788
329203,Client_29202,38.0,Self Employed,Jaipur,63195.61,757
329204,Client_29203,37.0,Salaried,Mumbai,107712.39,671
329205,Client_29204,48.0,Self Employed,Mumbai,70406.28,709
329206,Client_29205,67.0,Student,Delhi,33924.84,786
329207,Client_29206,71.0,Retired,Delhi,122438.02,756
329208,Client_29207,41.0,Business,Delhi,163250.18,659
329209,Client_29208,25.0,Retired,Kolkata,42919.91,626
329210,Client_29209,66.0,Business,Chennai,130593.93,532
329211,Client_29210,55.0,Salaried,Mumbai,135734.47,687
329212,Client_29211,33.0,Salaried,Bengaluru,96402.65,661
329213,Client_29212,38.0,Self Employed,Bengaluru,26067.06,742
329214,Client_29213,19.0,Self Employed,Mumbai,54598.57,640
329215,Client_29214,32.0,Self Employed,Kolkata,127018.13,635
329216,CLIENT_29215,53.0,Retired,Mumbai,83336.56,670
329217,Client_29216,20.0,Retired,Delhi,52555.08,727
329218,Client_29217,27.0,Salaried,Pune,86154.22,673
329219,Client_29218,49.0,Self Employed ,Delhi,33278.87,803
329220,Client_29219,32.0,Self Employed,Kolkata,38952.97,649
329221,Client_29220,26.0,Salaried,Mumbai,105267.92,673
329222,Client_29221,72.0,Salaried,Chennai,152890.2,667
329223,Client_29222,56.0,Business,Pune,62187.17,751
329224,Client_29223,21.0,Salaried,Chennai,45973.12,720
329225,Client_29224,70.0,Self Employed,Bengaluru,52169.94,787
329226,Client_29225,40.0,Retired,Bengaluru,105004.87,900
329227,Client_29226,60.0,Self Employed,Pune,176740.61,702
329228,Client_29227,62.0,Self Employed,Mumbai,72634.78,679
329229,Client_29228,73.0,Student,Chennai,28848.29,680
329230,Client_29229,72.0,Retired,Chennai,54016.51,705
329231,Client_29230,20.0,Business,Delhi,203801.9,839
329232,Client_29231,35.0,Business,Delhi,175372.27,716
329233,Client_29232,49.0,Self Employed,Delhi,119419.33,703
329234,Client_29233,54.0,Self Employed,Kolkata,192379.9,655
329235,Client_29234,50.0,Business,Jaipur,164826.59,702
329236,Client_29235,64.0,Business,Chennai,29348.0,649
329237,Client_29236,26.0,Student,Mumbai,112737.39,660
329238,Client_29237,37.0,Salaried,Chennai,35802.27,738
329239,Client_29238,29.0,Student,Kolkata,34106.75,600
329240,Client_29239,52.0,Business,Delhi,80717.23,716
329241,Client_29240,36.0,Retired,Jaipur,39926.39,730
329242,Client_29241,37.0,Retired,Chennai,61088.28,781
329243,Client_29242,28.0,Retired,Chennai,45992.4,649
329244,Client_29243,32.0,Student,Pune,153039.51,616
329245,Client_29244,38.0,Retired,Mumbai,24979.55,703
329246,CLIENT_29245,28.0,Student,Chennai,46497.43,756
329247,Client_29246,49.0,Student,Chennai,79696.36,900
329248,Client_29247,32.0,Salaried,Bengaluru,104790.14,743
329249,Client_29248,26.0,Retired,Pune,48372.42,624
329250,Client_29249,57.0,Student,Chennai,88886.9,647
329251,Client_29250,54.0,Business,Kolkata,49979.6,766
329252,Client_29251,69.0,Retired,Pune,30352.76,832
329253,Client_29252,46.0,Student,Jaipur,55538.52,719
329254,Client_29253,36.0,Self Employed,Pune,102661.91,736
329255,Client_29254,68.0,Retired,Kolkata,44028.54,700
329256,Client_29255,18.0,Self Employed,Delhi,68665.4,676
329257,Client_29256,64.0,Salaried,Chennai,114589.72,809
329258,Client_29257,66.0,Student,Jaipur,110347.01,692
329259,Client_29258,74.0,Salaried,Jaipur,111008.86,691
329260,Client_29259,28.0,Business,Mumbai,34869.92,698
329261,Client_29260,49.0,Retired,Mumbai,94505.37,761
329262,Client_29261,19.0,Business,Mumbai,76227.62,736
329263,Client_29262,30.0,Salaried,Bengaluru,73540.94,773
329264,Client_29263,33.0,Self Employed ,Mumbai,87305.36,684
329265,Client_29264,74.0,Retired,Mumbai,44895.67,727
329266,Client_29265,34.0,Self Employed,Pune,30763.14,753
329267,Client_29266,61.0,Self Employed,Pune,46326.79,685
329268,Client_29267,40.0,Student,Delhi,78673.88,639
329269,Client_29268,54.0,Self Employed,Mumbai,115537.39,749
329270,Client_29269,72.0,Retired,Kolkata,64829.1,639
329271,Client_29270,65.0,Salaried,Bengaluru,28265.2,725
329272,Client_29271,63.0,Student,Bengaluru,73216.9,696
329273,Client_29272,69.0,Student,Chennai,93049.9,737
329274,Client_29273,44.0,Business,Pune,99402.62,688
329275,Client_29274,49.0,Retired,Delhi,92967.45,762
329276,Client_29275,75.0,Business,Bengaluru,102750.93,648
329277,Client_29276,72.0,Retired,Jaipur,78031.41,816
329278,Client_29277,34.0,Business,Pune,77884.35,713
329279,Client_29278,35.0,Retired,Kolkata,35454.48,763
329280,Client_29279,73.0,Self Employed,Jaipur,58242.07,791
329281,Client_29280,29.0,Salaried,Kolkata,78310.97,699
329282,Client_29281,19.0,Student,Kolkata,103562.59,733
329283,Client_29282,31.0,Self Employed,Bengaluru,21720.42,791
329284,Client_29283,20.0,Self Employed,Pune,50292.48,784
329285,Client_29284,71.0,Business,Kolkata,110746.85,689
329286,Client_29285,45.0,Salaried,Chennai,55543.95,745
329287,Client_29286,21.0,Retired,Chennai,76858.74,632
329288,Client_29287,35.0,Student,Kolkata,58116.08,733
329289,Client_29288,53.0,Business,Kolkata,70675.52,785
329290,Client_29289,35.0,Student,Pune,112509.36,786
329291,Client_29290,30.0,Self Employed,Kolkata,33662.38,900
329292,Client_29291,65.0,Self Employed,Pune,34198.1,595
329293,Client_29292,40.0,Salaried,Jaipur,35506.12,740
329294,Client_29293,36.0,Student,Chennai,39525.59,583
329295,Client_29294,28.0,Salaried,Bengaluru,100005.53,632
329296,Client_29295,42.0,Student,Delhi,98684.35,722
329297,Client_29296,35.0,Self Employed,Pune,57964.59,691
329298,Client_29297,46.0,Salaried,Chennai,54598.68,665
329299,Client_29298,74.0,Self Employed,Delhi,31921.74,791
329300,Client_29299,48.0,Business,Kolkata,52803.88,684
329301,Client_29300,34.0,Business,Mumbai,36278.51,758
329302,Client_29301,51.0,Self Employed,Pune,59826.15,770
329303,Client_29302,28.0,Business,Pune,52102.77,599
329304,Client_29303,36.0,Salaried,Jaipur,136043.16,882
329305,Client_29304,48.0,Business,Delhi,95329.29,793
329306,Client_29305,60.0,Business,Kolkata,108462.79,704
329307,Client_29306,56.0,STUDENT,Chennai,81074.85,653
329308,Client_29307,20.0,Retired,Kolkata,72492.5,713
329309,Client_29308,49.0,Self Employed,Pune,23342.39,696
329310,Client_29309,75.0,Student,Chennai,64562.23,755
329311,Client_29310,57.0,Retired,Chennai,24230.96,697
329312,Client_29311,60.0,Self Employed,Jaipur,82929.45,694
329313,Client_29312,74.0,Business,Kolkata,93642.76,801
329314,Client_29313,42.0,Retired,Kolkata,115885.52,784
329315,Client_29314,52.0,Self Employed,Delhi,41302.1,681
329316,Client_29315,56.0,Student,Bengaluru,54981.31,552
329317,Client_29316,41.0,Business,Bengaluru,103529.32,761
329318,Client_29317,65.0,Student,Jaipur,69630.05,743
329319,Client_29318,35.0,Salaried,Delhi,162329.79,664
329320,Client_29319,46.0,Self Employed,Pune,68720.33,774
329321,Client_29320,52.0,Salaried,Bengaluru,32366.65,669
329322,Client_29321,33.0,Student,Kolkata,65421.71,701
329323,Client_29322,25.0,Business,Pune,106590.89,772
329324,Client_29323,41.0,Retired,Mumbai,50014.96,628
329325,Client_29324,69.0,Business,Kolkata,86905.87,705
329326,Client_29325,51.0,Retired,Chennai,68047.09,675
329327,Client_29326,74.0,Business,Delhi,121819.92,786
329328,Client_29327,41.0,Retired,Bengaluru,62099.22,873
329329,Client_29328,60.0,Salaried,Delhi,112172.41,645
329330,Client_29329,74.0,Self Employed,Kolkata,127631.02,739
329331,Client_29330,20.0,Retired,Jaipur,40281.96,640
329332,Client_29331,70.0,Self Employed,Chennai,97809.6,800
329333,Client_29332,32.0,Student,Mumbai,70163.3,612
329334,Client_29333,66.0,Self Employed,Bengaluru,65208.27,661
329335,Client_29334,,Self Employed,Pune,16117.15,646
329336,Client_29335,48.0,Self Employed,Chennai,71874.53,702
329337,Client_29336,43.0,Business,Jaipur,44314.43,653
329338,Client_29337,28.0,Self Employed,Kolkata,62750.5,733
329339,Client_29338,26.0,Business,Delhi,74662.69,641
329340,Client_29339,75.0,Student,Pune,55196.12,726
329341,Client_29340,71.0,Retired,Mumbai,88997.99,752
329342,Client_29341,64.0,Retired,Chennai,34720.66,703
329343,Client_29342,54.0,Business,Mumbai,202318.42,725
329344,Client_29343,,Student,Kolkata,130040.75,725
329345,Client_29344,70.0,Student,Kolkata,43740.27,734
329346,Client_29345,33.0,Student,Jaipur,47318.53,736
329347,Client_29346,28.0,Business,Chennai,61090.08,696
329348,Client_29347,20.0,Salaried,Mumbai,74635.26,684
329349,Client_29348,66.0,Self Employed,Pune,154858.75,705
329350,Client_29349,58.0,Retired,Mumbai,113719.15,679
329351,Client_29350,41.0,Self Employed,Pune,168915.95,805
329352,Client_29351,27.0,Retired,Chennai,36048.93,776
329353,Client_29352,22.0,Retired,Mumbai,36524.09,700
329354,Client_29353,75.0,Business,Jaipur,70704.53,808
329355,Client_29354,24.0,Salaried,Chennai,179074.17,772
329356,Client_29355,70.0,Student,Kolkata,188903.31,666
329357,Client_29356,42.0,Student,Pune,42765.72,700
329358,Client_29357,46.0,Self Employed,Pune,52644.14,712
329359,Client_29358,42.0,Salaried,Pune,115553.46,670
329360,Client_29359,62.0,Salaried,Bengaluru,63997.96,580
329361,Client_29360,63.0,Self Employed,Pune,125813.08,693
329362,Client_29361,56.0,Student,Jaipur,70395.61,665
329363,Client_29362,41.0,Salaried,Kolkata,59030.61,672
329364,Client_29363,39.0,Student,Pune,51736.0,670
329365,Client_29364,40.0,Self Employed,Mumbai,137715.4,766
329366,Client_29365,64.0,Retired,Chennai,52165.6,803
329367,Client_29366,45.0,Retired,Kolkata,38323.97,792
329368,Client_29367,36.0,Business,Jaipur,168639.81,807
329369,Client_29368,49.0,Salaried,Kolkata,71818.69,642
329370,Client_29369,33.0,Student,Chennai,50649.3,731
329371,Client_29370,39.0,Student,Kolkata,183536.92,829
329372,Client_29371,73.0,Business,Mumbai,64512.7,629
329373,,27.0,Student,Delhi,70860.07,812
329374,Client_29373,35.0,Salaried,Chennai,106789.14,774
329375,Client_29374,67.0,Retired,Pune,75311.22,720
329376,Client_29375,53.0,Salaried,Pune,59529.41,679
329377,Client_29376,69.0,Retired,Chennai,51918.79,770
329378,Client_29377,53.0,Self Employed,Delhi,105798.19,752
329379,Client_29378,33.0,Salaried,Chennai,115251.55,677
329380,Client_29379 ,24.0,Student,Bengaluru,56315.71,649
329381,Client_29380,59.0,Salaried,Chennai,96711.47,783
329382,Client_29381,47.0,Business,Kolkata,45985.3,656
329383,Client_29382,72.0,Salaried,Mumbai,67360.35,652
329384,Client_29383,43.0,Self Employed,Chennai,56844.02,701
329385,Client_29384,54.0,Salaried,Kolkata,43767.02,671
329386,Client_29385,28.0,Self Employed,Pune,68868.12,630
329387,Client_29386 ,22.0,Self Employed,Jaipur,128876.33,761
329388,Client_29387,21.0,Salaried,Kolkata,111300.48,753
329389,Client_29388,72.0,Salaried,Chennai,53598.69,747
329390,Client_29389,61.0,Student,Delhi,36222.25,900
329391,Client_29390,64.0,Retired,Bengaluru,47276.54,747
329392,Client_29391,66.0,Salaried,Delhi,145267.01,769
329393,Client_29392,47.0,Student,Bengaluru,114197.35,687
329394,Client_29393,32.0,Retired,Jaipur,140883.4,718
329395,,,Self Employed,Bengaluru,81082.7,728
329396,CLIENT_29395,69.0,Student,Pune,78829.84,638
329397,Client_29396,47.0,Retired,Kolkata,130530.68,715
329398,Client_29397,26.0,Business,Kolkata,53082.55,737
329399,Client_29398,25.0,Self Employed,Pune,63525.92,719
329400,Client_29399,18.0,Student,Kolkata,36362.97,822
329401,Client_29400,44.0,Salaried,Kolkata,124913.89,765
329402,Client_29401,45.0,Salaried ,Delhi,20901.84,717
329403,Client_29402,63.0,Retired,Mumbai,100812.6,741
329404,Client_29403,54.0,Salaried,Pune,34649.94,686
329405,Client_29404,51.0,Retired,Pune,89846.55,661
329406,Client_29405,67.0,Business,Bengaluru,176448.52,794
329407,Client_29406,73.0,Retired,Pune,169932.08,543
329408,Client_29407,60.0,Self Employed,Chennai,77001.75,706
329409,Client_29408,63.0,Retired,Chennai,63347.78,744
329410,Client_29409,55.0,Retired,Jaipur,105595.87,662
329411,Client_29410,66.0,Self Employed,Bengaluru,29206.35,756
329412,,66.0,Salaried,Delhi,84716.08,749
329413,Client_29412,71.0,Retired,Jaipur,45366.22,641
329414,Client_29413,19.0,Salaried,Jaipur,92720.16,796
329415,Client_29414,60.0,Business,Kolkata,61228.24,653
329416,Client_29415,54.0,Retired,Mumbai,57130.78,719
329417,Client_29416,44.0,Salaried,Mumbai,151845.47,745
329418,Client_29417,35.0,Student,Delhi,61978.89,623
329419,Client_29418,30.0,Student,Chennai,85573.86,799
329420,Client_29419,36.0,Salaried,Bengaluru,45694.87,741
329421,Client_29420,26.0,Student,Jaipur,72726.46,656
329422,Client_29421,20.0,Retired,Jaipur,87223.79,745
329423,Client_29422,48.0,Business,Jaipur,75220.77,726
329424,Client_29423,31.0,Student,Kolkata,93949.45,658
329425,Client_29424,37.0,Student,Chennai,74438.35,673
329426,Client_29425,48.0,Retired,Kolkata,66531.95,769
329427,Client_29426,75.0,Student,Pune,81772.65,699
329428,Client_29427,72.0,Retired,Bengaluru,25907.74,588
329429,Client_29428,21.0,Student,Bengaluru,49358.18,648
329430,Client_29429,60.0,Self Employed,Pune,161901.54,778
329431,Client_29430,51.0,Business,Pune,158524.55,724
329432,Client_29431,37.0,Salaried,Pune,26090.45,712
329433,Client_29432,67.0,Self Employed,Bengaluru,87547.11,661
329434,Client_29433,40.0,Business,Delhi,60290.92,709
329435,Client_29434,35.0,Student,Jaipur,116485.55,662
329436,Client_29435,46.0,Salaried,Kolkata,102470.41,707
329437,Client_29436,66.0,Salaried,Pune,59223.94,698
329438,Client_29437,70.0,Salaried,Mumbai,68473.61,778
329439,Client_29438,49.0,Salaried,Jaipur,96022.07,806
329440,Client_29439,68.0,Salaried,Mumbai,68414.52,664
329441,Client_29440,53.0,Business,Delhi,74084.24,791
329442,Client_29441,24.0,Business,Chennai,59562.83,653
329443,Client_29442,36.0,Salaried,Chennai,109864.53,762
329444,Client_29443,54.0,Self Employed,Pune,153878.34,805
329445,Client_29444,54.0,Self Employed,Bengaluru,98977.34,703
329446,Client_29445,42.0,Retired,Kolkata,69614.14,651
329447,Client_29446,72.0,SELF EMPLOYED,Bengaluru,68470.58,663
329448,Client_29447,49.0,Student,Bengaluru,24239.79,760
329449,Client_29448,18.0,Salaried,Jaipur,62392.15,556
329450,Client_29449,33.0,Retired,Mumbai,125523.99,793
329451,Client_29450 ,18.0,Retired,Chennai,97716.6,817
329452,Client_29451,32.0,Retired,Chennai,131112.97,746
329453,Client_29452,52.0,Self Employed,Delhi,34273.64,750
329454,Client_29453,38.0,Business,Mumbai,56922.36,710
329455,Client_29454,58.0,Student,Bengaluru,97060.26,731
329456,Client_29455,34.0,Business,Pune,30009.72,730
329457,Client_29456,38.0,Business,Jaipur,109699.42,787
329458,Client_29457,69.0,Student,Kolkata,131090.19,760
329459,Client_29458,61.0,Student,Mumbai,202078.79,584
329460,Client_29459,75.0,Retired,Jaipur,32616.21,802
329461,Client_29460,39.0,Student ,Mumbai,31160.04,784
329462,Client_29461,43.0,Self Employed,Bengaluru,25493.67,600
329463,Client_29462,21.0,Business,Kolkata,55987.2,682
329464,,70.0,Salaried,Pune,39713.74,610
329465,Client_29464,41.0,Salaried,Jaipur,117412.21,669
329466,Client_29465,67.0,Business,Kolkata,61973.97,701
329467,Client_29466,63.0,Self Employed,Bengaluru,35843.32,687
329468,Client_29467,54.0,Self Employed,Kolkata,95750.12,762
329469,Client_29468,48.0,Salaried,Delhi,36282.56,580
329470,Client_29469,25.0,Student,Chennai,95077.63,586
329471,Client_29470,56.0,Retired,Bengaluru,55838.54,762
329472,Client_29471,30.0,Retired,Bengaluru,55095.52,696
329473,Client_29472,64.0,Salaried,Jaipur,31383.85,727
329474,Client_29473,37.0,Self Employed,Kolkata,154392.98,747
329475,Client_29474,39.0,Self Employed,Mumbai,74484.23,687
329476,Client_29475,42.0,Student,Pune,144397.1,784
329477,Client_29476,74.0,Retired,Jaipur,47146.03,742
329478,,75.0,Salaried,Jaipur,81595.64,642
329479,Client_29478,31.0,Salaried,Bengaluru,48207.79,593
329480,Client_29479,42.0,Self Employed,Bengaluru,95360.61,731
329481,Client_29480,39.0,Salaried,Delhi,57580.95,719
329482,Client_29481,47.0,Business,Delhi,46610.21,739
329483,Client_29482,67.0,Business,Kolkata,61191.25,660
329484,Client_29483,69.0,Self Employed,Mumbai,116814.42,740
329485,Client_29484,31.0,Student,Jaipur,92378.64,742
329486,Client_29485,47.0,Retired,Delhi,89907.68,799
329487,Client_29486,21.0,Self Employed,Pune,43380.23,713
329488,Client_29487,49.0,Retired,Bengaluru,123706.76,618
329489,Client_29488,55.0,Student,Mumbai,36445.56,740
329490,Client_29489,33.0,Salaried,Delhi,103680.09,855
329491,Client_29490,49.0,Self Employed,Jaipur,44945.65,691
329492,Client_29491,38.0,Salaried,Jaipur,113904.65,676
329493,Client_29492,22.0,Self Employed,Chennai,63458.4,771
329494,Client_29493,25.0,Business,Mumbai,40358.01,860
329495,Client_29494,20.0,Self Employed,Pune,69512.08,765
329496,Client_29495,62.0,Salaried,Chennai,56800.15,625
329497,Client_29496,38.0,Salaried,Mumbai,24316.88,742
329498,Client_29497,44.0,Retired,Jaipur,38089.5,614
329499,Client_29498,26.0,Self Employed ,Kolkata,51213.66,662
329500,Client_29499,64.0,Salaried,Jaipur,87240.2,708
329501,Client_29500,65.0,Retired,Mumbai,32319.59,695
329502,Client_29501,63.0,Retired,Chennai,61714.23,584
329503,Client_29502,23.0,Business,Bengaluru,31904.93,820
329504,Client_29503,37.0,Business,Mumbai,136706.29,583
329505,Client_29504,29.0,Retired,Chennai,44984.42,667
329506,Client_29505,71.0,Retired,Chennai,81353.02,606
329507,Client_29506,42.0,Self Employed,Chennai,33107.1,766
329508,Client_29507,61.0,Self Employed,Bengaluru,85181.27,631
329509,Client_29508,28.0,Business,Pune,39057.66,575
329510,Client_29509,66.0,Student,Pune,72100.48,642
329511,Client_29510,38.0,Self Employed,Mumbai,58144.6,631
329512,Client_29511,20.0,Business,Pune,68515.38,790
329513,Client_29512,72.0,Retired,Jaipur,127989.35,668
329514,Client_29513,23.0,Self Employed,Mumbai,48036.88,762
329515,Client_29514,49.0,Self Employed,Kolkata,58193.81,553
