Complaint_ID,Customer_ID,Complaint_Date,Type,Priority,Resolution_Days,Satisfaction
919097,321224,2023-12-02 04:43:21,Transaction,Low,15,4
919098,323368,2025-02-13 16:07:46,Transaction,High,9,1
919099,330665,2023-05-23 18:12:59,App,High,8,5
919100,309434,2023-09-03 09:39:25,Loan,Critical,6,1
919101,324797,2025-01-27 13:53:08,Transaction,Low,8,4
919102,333150,2024-03-21 20:39:29,Transaction,Critical,2,4
919103,320072,2023-07-17 16:35:41,App,High,1,2
919104,310181,2025-04-11 08:30:38,App,High,3,5
919105,313935,2025-09-20 15:38:39,Fraud,Critical,12,1
919106,322527,2023-02-26 20:53:45,Loan,Medium,1,5
919107,306598,2023-10-31 08:07:50,Card,High,11,1
919108,320502,2023-08-18 00:51:11,Transaction,Low,9,4
919109,316179,2025-10-29 08:39:35,Card,High,1,4
919110,327619,2023-12-15 11:47:33,Service,High,19,3
919111,306320,2023-07-20 23:28:50,Fraud,Medium,14,1
919112,324445,2025-04-11 22:15:24,Service,Low,14,5
919113,337845,2025-03-18 18:47:29,Transaction,Critical,1,4
919114,334693,2024-02-05 00:49:04,Service,Critical,1,5
919115,327776,2025-01-31 11:40:26,Transaction,Medium,6,2
919116,301166,2025-11-03 13:56:29,Transaction,Medium,0,3
919117,309282,2025-03-12 02:10:42,Service,Low,0,2
919118,316792,2025-02-19 08:39:56,App,Critical,13,2
919119,314774,2023-05-12 03:31:23,Service,Medium,7,3
919120,316509,2025-10-20 20:39:25,Transaction,Critical,14,1
919121,307096,2025-07-13 00:08:12,Service,Medium,6,4
919122,304454,2023-03-03 06:41:31,Loan,Medium,18,2
919123,314440,2024-01-30 23:50:23,App,High,7,2
919124,303337,2023-08-31 17:54:09,Service,Critical,3,2
919125,309769,2025-03-02 05:38:19,Loan,Low,19,3
919126,317304,2024-11-25 12:43:04,Transaction,Medium,15,5
919127,310599,2025-07-19 01:41:57,Card,Medium,0,4
919128,312447,2025-08-16 11:58:15,Loan,Low,5,4
919129,311159,2025-05-31 17:03:09,Transaction,Critical,2,3
919130,322401,2024-04-23 02:03:11,Card,High,12,5
919131,311107,2025-05-08 12:53:26,App,Medium,2,3
919132,313364,2024-09-22 03:44:40,Service,Critical,3,2
919133,306600,2024-11-08 11:08:30,Transaction,Critical,14,5
919134,339764,2024-02-17 18:08:26,Loan,Critical,3,5
919135,328410,2025-12-09 05:16:31,Service,High,14,2
919136,319311,2024-04-05 17:20:03,Service,Critical,11,1
919137,315142,2024-08-09 17:11:10,Fraud,Medium,4,1
919138,329812,2025-11-14 08:50:48,Card,Medium,19,2
919139,301063,2025-10-23 22:48:12,Transaction,Low,6,1
919140,338985,2023-01-27 18:31:55,App,Critical,6,2
919141,330788,2025-04-01 15:56:19,Loan,High,13,3
919142,334045,2023-09-28 06:11:57,Loan,Critical,3,2
919143,319957,2025-08-09 15:08:33,Transaction,Medium,3,1
919144,330924,2024-03-26 21:14:00,Service,Critical,10,2
919145,325937,2024-12-23 19:59:44,Service,High,15,2
919146,333496,2025-04-14 23:22:10,Card,High,0,1
919147,328726,2025-05-24 02:24:27,App,High,6,5
919148,311514,2025-07-22 03:10:47,Transaction,Medium,15,2
919149,319789,2025-10-11 15:35:57,Loan,Critical,6,5
919150,301053,2023-02-02 19:18:41,App,Low,4,4
919151,315899,2024-10-19 11:50:04,Card,Medium,19,3
919152,307655,2024-09-24 23:39:33,Fraud,Medium,11,3
919153,302304,2024-04-22 13:10:50,App,High,4,3
919154,316855,2024-05-08 03:33:51,Loan,Low,15,3
919155,305300,2023-02-06 14:15:14,Card,High,9,4
919156,337880,2025-09-24 08:01:48,Fraud,Low,16,2
919157,324251,2023-10-25 08:37:34,Card,Low,3,5
919158,311627,2023-05-10 15:03:36,Fraud,Medium,15,3
919159,324083,2025-03-03 13:18:33,Card,Low,0,3
919160,323571,2023-09-25 09:20:22,Loan,High,18,4
919161,311293,2024-06-02 21:49:20,Transaction,Medium,15,5
919162,313215,2025-07-08 15:27:38,Card,High,1,3
919163,306001,2025-11-03 20:14:10,Card,Critical,14,1
919164,303271,2024-11-19 07:15:40,Service,Low,3,2
919165,313304,2024-05-06 15:37:58,Card,High,19,5
919166,301257,2025-05-25 16:18:04,Fraud,Medium,15,4
919167,335543,2023-07-25 07:23:34,Service,Critical,18,4
919168,301737,2025-02-01 05:45:18,Card,Low,14,5
919169,335470,2025-02-11 11:21:24,App,Medium,4,2
919170,321044,2025-02-22 12:24:50,App,Low,9,2
919171,337792,2024-10-08 23:02:41,Card,Low,14,1
919172,332521,2024-09-27 14:03:13,Loan,High,9,5
919173,311889,2024-12-07 22:47:04,Transaction,Medium,13,3
919174,320583,2025-07-07 20:51:16,App,High,12,3
919175,300283,2025-11-18 23:05:01,Service,High,5,5
919176,311988,2024-06-14 21:52:49,App,High,10,2
919177,306923,2025-07-13 13:08:48,Transaction,Medium,5,5
919178,313401,2025-05-19 07:28:45,Card,Critical,19,5
919179,325605,2025-09-20 19:30:31,Loan,Critical,5,2
919180,309234,2023-04-30 22:31:16,Transaction,Critical,17,4
919181,300710,2024-07-24 15:24:32,Fraud,Low,18,5
919182,334234,2023-05-04 12:12:30,Transaction,Low,13,4
919183,320730,2024-01-07 05:57:55,Loan,Critical,13,4
919184,330097,2023-09-30 14:00:08,App,Critical,14,2
919185,317725,2024-10-08 03:41:50,Service,Medium,7,1
919186,317650,2024-07-04 15:43:56,Loan,High,17,4
919187,319822,2023-03-11 06:50:54,Fraud,Low,19,5
919188,325401,2024-02-20 20:08:54,Fraud,Medium,13,3
919189,303768,2025-10-22 00:09:04,Fraud,Medium,16,4
919190,324681,2024-02-04 21:17:17,Transaction,High,6,5
919191,301659,2024-08-09 11:06:49,Service,Medium,16,4
919192,324140,2023-08-29 23:50:35,Service,Low,5,5
919193,337359,2025-04-16 08:18:36,Service,Medium,1,5
919194,332980,2025-07-31 06:14:12,Service,High,15,3
919195,335487,2025-09-15 23:40:25,Fraud,Critical,8,2
919196,327938,2024-10-15 11:49:05,App,Critical,4,5
919197,322471,2025-01-27 04:02:32,Service,High,8,4
919198,300162,2023-05-08 06:34:25,Service,Low,10,1
919199,318607,2024-04-10 01:21:21,Card,Low,0,5
919200,320877,2023-09-16 00:39:22,Service,Medium,3,4
919201,311730,2023-09-04 00:50:16,Service,Critical,2,1
919202,305717,2023-02-06 17:20:57,Fraud,High,1,1
919203,318773,2024-02-18 02:44:48,Transaction,Critical,15,5
919204,330210,2023-09-04 04:51:02,Loan,Critical,9,2
919205,330675,2024-09-28 10:37:47,Transaction,Medium,5,3
919206,318105,2023-12-23 02:18:43,Service,Medium,6,3
919207,325448,2024-04-24 00:41:16,App,Medium,14,3
919208,336318,2025-06-28 09:40:49,Transaction,Critical,2,4
919209,331528,2023-04-12 07:31:18,Transaction,Low,1,3
919210,315348,2025-06-28 02:23:14,Fraud,Medium,13,4
919211,301469,2024-01-17 07:36:09,Service,High,6,3
919212,326112,2025-02-22 02:26:10,Service,Critical,19,1
919213,334386,2023-05-30 00:30:11,Service,High,16,1
919214,308758,2024-12-05 06:12:31,Transaction,High,1,3
919215,311839,2023-02-18 03:58:55,Fraud,Low,8,3
919216,333368,2023-10-03 06:36:55,Transaction,Critical,8,4
919217,305288,2023-09-24 09:41:41,Loan,Medium,19,2
919218,305169,2024-07-27 18:10:58,Service,Critical,1,4
919219,301630,2024-08-13 05:24:35,App,Medium,2,2
919220,308355,2023-05-27 12:21:34,App,Medium,19,4
919221,308066,2024-01-27 17:45:27,Fraud,Critical,7,2
919222,323485,2024-03-10 07:38:58,App,Medium,12,3
919223,317467,2024-04-15 20:07:07,Card,Medium,7,3
919224,320624,2023-12-06 18:18:37,Transaction,High,14,3
919225,301108,2025-06-23 15:44:22,Transaction,Low,13,1
919226,331295,2024-06-09 20:56:53,Loan,Critical,12,3
919227,312843,2024-11-26 03:20:08,Fraud,Critical,0,4
919228,335543,2023-12-27 17:35:33,Transaction,Critical,0,1
919229,327603,2024-11-01 01:28:06,Loan,Critical,0,1
919230,307486,2025-03-16 15:47:10,Card,Low,5,4
919231,323029,2025-10-29 09:07:34,Fraud,Critical,19,1
919232,332159,2024-04-20 09:05:03,Fraud,Low,3,3
919233,308882,2024-02-13 03:34:50,Service,Low,10,3
919234,318905,2024-11-07 17:28:16,Transaction,Low,11,4
919235,325951,2024-11-06 00:25:01,App,High,9,2
919236,309115,2023-06-05 14:11:27,Loan,High,11,1
919237,313975,2025-04-20 18:07:05,App,Critical,16,4
919238,334467,2025-12-27 23:49:16,Fraud,Critical,1,1
919239,315736,2025-05-15 13:28:34,Card,Low,8,5
919240,323905,2025-09-16 06:04:25,Loan,Medium,1,3
919241,330406,2025-12-19 21:27:36,Service,Low,18,2
919242,336275,2023-01-06 07:15:05,Loan,Critical,18,2
919243,309351,2023-01-15 19:25:48,Loan,Critical,0,1
919244,331135,2024-07-05 07:10:26,Fraud,Medium,16,3
919245,333256,2025-08-16 19:20:50,Transaction,Low,1,3
919246,322152,2024-06-01 10:58:55,Fraud,Low,13,5
919247,325354,2023-04-16 10:10:26,Service,Low,5,4
919248,309722,2023-08-05 13:53:47,Loan,Medium,9,1
919249,334665,2025-07-25 09:26:51,Transaction,Critical,12,5
919250,311510,2024-04-20 14:31:05,Fraud,Low,7,3
919251,311080,2025-03-26 04:30:22,Loan,Critical,7,4
919252,333437,2023-11-08 05:32:45,Fraud,Low,15,1
919253,317379,2025-12-04 11:51:02,Loan,Medium,4,2
919254,320988,2025-10-07 06:05:44,App,Medium,0,4
919255,327627,2023-05-17 03:42:40,Card,Critical,4,3
919256,313057,2023-06-29 14:59:06,App,Medium,0,4
919257,309849,2023-10-02 04:33:12,Card,High,10,2
919258,305733,2023-06-12 14:03:22,Card,Critical,0,1
919259,336348,2024-12-26 14:10:16,Loan,Medium,19,1
919260,314349,2024-11-08 12:04:58,Fraud,Low,1,2
919261,321544,2023-10-16 06:52:57,App,Low,6,2
919262,334688,2023-09-20 03:43:58,App,Medium,18,5
919263,338671,2023-06-14 14:36:28,Loan,Critical,9,1
919264,315862,2023-07-23 01:10:06,Service,High,17,4
919265,318226,2025-05-27 19:41:19,Card,Critical,10,4
919266,313318,2024-12-23 15:32:54,Service,High,2,1
919267,316050,2023-10-24 03:35:31,Service,High,5,5
919268,339838,2023-01-20 04:39:06,Service,Critical,10,4
919269,327561,2024-09-14 19:45:00,Transaction,Medium,0,3
919270,335283,2025-11-15 04:21:35,Loan,High,14,5
919271,305241,2023-07-12 09:31:33,Fraud,Critical,0,2
919272,316535,2024-06-14 00:02:07,Fraud,Medium,15,3
919273,320893,2023-08-26 19:02:17,Fraud,High,11,2
919274,330021,2025-08-01 07:49:16,Loan,Low,7,5
919275,328669,2023-03-07 03:41:57,Fraud,Low,18,4
919276,311540,2025-02-11 18:27:56,Fraud,Low,4,5
919277,318357,2023-09-15 10:19:04,Loan,Critical,11,4
919278,331984,2023-12-09 08:00:59,Service,Low,8,1
919279,326059,2023-02-02 11:48:27,Card,High,5,2
919280,313586,2023-08-16 14:41:52,Card,Medium,13,1
919281,305601,2025-07-09 03:22:24,Service,Low,7,1
919282,300150,2023-01-05 22:58:04,Card,Medium,12,2
919283,315551,2023-06-03 02:46:24,Fraud,High,13,5
919284,336835,2024-07-27 03:46:42,Card,Critical,16,2
919285,303853,2024-06-07 22:12:13,Loan,Medium,19,4
919286,310228,2024-03-28 16:22:26,Service,Low,12,4
919287,335538,2025-08-31 07:53:15,Fraud,Critical,2,5
919288,305231,2024-08-09 20:26:26,Service,Low,11,2
919289,326910,2024-11-22 04:49:14,Transaction,Low,18,1
919290,334352,2025-08-30 19:31:47,App,Critical,11,1
919291,320593,2025-12-10 12:58:48,Transaction,Medium,17,2
919292,303632,2025-08-16 06:11:13,Fraud,Critical,4,3
919293,327798,2024-07-11 18:46:02,Fraud,Low,7,3
919294,330162,2025-03-15 02:55:10,Card,Critical,17,5
919295,337756,2023-01-01 19:53:57,Card,Medium,3,4
919296,318912,2023-07-21 22:56:12,Transaction,Critical,19,1
919297,305652,2023-05-14 09:31:56,App,Medium,18,5
919298,319407,2025-11-17 02:31:22,Transaction,High,1,2
919299,323929,2024-11-19 08:29:47,Service,Medium,2,2
919300,322366,2024-02-11 04:18:42,Loan,High,4,5
919301,331805,2024-11-24 10:28:36,App,Medium,5,1
919302,326985,2024-01-21 04:25:41,Card,Medium,12,5
919303,320390,2023-12-10 12:01:53,Loan,High,16,5
919304,334251,2024-08-26 18:10:57,Transaction,High,2,5
919305,339450,2024-08-25 00:30:49,Service,Critical,17,4
919306,316357,2024-10-27 11:33:04,Service,High,13,2
919307,320779,2024-11-02 16:14:11,App,Low,14,3
919308,333648,2024-04-07 03:19:12,Fraud,Critical,2,5
919309,332372,2024-08-17 05:29:16,Transaction,High,9,3
919310,335950,2024-05-26 14:22:15,Loan,High,17,2
919311,308710,2023-06-18 10:08:28,Loan,Medium,9,4
919312,325157,2024-02-01 11:25:37,Card,Medium,12,4
919313,300621,2025-10-16 21:44:15,Fraud,Critical,13,1
919314,315809,2025-03-19 20:56:48,Card,Low,8,2
919315,301746,2025-01-18 10:51:17,App,Critical,16,1
919316,326968,2024-08-16 03:54:31,Transaction,High,16,3
919317,315385,2023-10-09 05:13:02,Loan,High,6,1
919318,306029,2023-05-19 04:16:36,Card,High,15,4
919319,305015,2025-10-03 14:29:15,App,Medium,9,4
919320,329686,2023-10-30 05:36:10,App,High,13,5
919321,317381,2025-12-20 12:21:29,Loan,Medium,9,5
919322,323892,2025-03-06 23:03:21,Fraud,Low,9,2
919323,330222,2023-12-16 05:53:53,App,Low,12,2
919324,336249,2025-04-29 20:51:57,Loan,Critical,19,5
919325,336330,2023-07-19 17:26:28,Card,High,2,5
919326,324383,2024-02-27 02:03:21,Card,High,9,2
919327,314080,2024-03-18 13:20:22,Service,Critical,17,5
919328,330507,2023-09-29 08:59:49,Service,Medium,4,2
919329,323672,2024-01-23 02:53:13,Loan,High,2,2
919330,300355,2025-05-20 09:18:57,Transaction,Critical,15,4
919331,302799,2023-02-17 11:12:45,App,Low,7,4
919332,300367,2025-10-20 12:09:55,Loan,Medium,9,4
919333,338162,2024-03-23 13:57:39,App,Low,11,3
919334,334031,2023-11-06 13:40:32,Fraud,Medium,10,5
919335,329954,2023-09-09 21:31:14,Card,Medium,1,2
919336,330272,2023-08-23 09:29:56,Fraud,Low,9,5
919337,339005,2023-04-14 19:58:31,Service,Critical,15,5
919338,313226,2023-02-26 01:50:30,App,Low,2,4
919339,302289,2023-04-10 09:41:40,App,High,16,3
919340,311946,2023-06-07 01:55:31,Loan,High,2,1
919341,317976,2024-05-22 01:02:51,Fraud,High,5,3
919342,305632,2025-10-01 20:16:25,Service,Low,8,5
919343,330045,2023-01-09 02:15:57,App,Low,13,4
919344,305855,2024-05-11 12:28:54,App,Critical,19,2
919345,321190,2023-10-04 20:05:33,Transaction,Low,10,4
919346,305993,2024-12-20 20:55:46,Service,Critical,17,4
919347,328801,2025-02-04 21:13:50,Loan,Low,15,4
919348,328475,2024-02-28 17:35:21,Loan,Low,3,1
919349,325470,2024-07-27 11:07:11,Service,Critical,5,1
919350,315748,2023-08-06 06:28:45,Loan,Low,8,1
919351,321521,2025-12-24 16:06:18,Fraud,High,8,1
919352,334108,2025-09-13 11:51:25,Service,Medium,1,2
919353,330500,2023-04-07 22:30:05,Service,Critical,17,1
919354,323454,2025-10-03 07:21:25,Transaction,High,1,1
919355,334547,2024-06-05 01:18:34,Fraud,High,18,5
919356,316390,2024-06-15 17:56:24,App,High,14,4
919357,329452,2024-09-16 21:31:28,Service,Critical,6,5
919358,326968,2025-08-08 19:03:01,Loan,Medium,18,2
919359,311600,2023-09-19 11:38:31,App,Critical,16,3
919360,307814,2023-07-24 07:30:37,Card,Medium,8,5
919361,325998,2024-08-02 01:45:04,App,Low,11,4
919362,301165,2025-05-25 22:04:46,Loan,Low,19,4
919363,336062,2023-05-20 18:44:36,Transaction,Medium,15,2
919364,324941,2025-04-08 10:00:59,Card,High,12,5
919365,338776,2023-03-06 02:09:35,Fraud,High,11,5
919366,300686,2025-02-24 01:56:55,Loan,Critical,12,3
919367,327268,2025-05-07 03:33:55,Service,Critical,9,1
919368,331962,2023-05-06 00:15:03,App,High,16,1
919369,300018,2025-07-02 22:24:40,Card,High,5,1
919370,320513,2025-08-04 00:56:34,Card,High,13,3
919371,306669,2024-02-16 00:18:58,Transaction,Critical,9,3
919372,318021,2024-06-27 05:20:02,Service,High,9,5
919373,305221,2023-12-16 02:02:31,App,Critical,1,5
919374,319886,2025-04-27 06:15:07,Card,Critical,17,3
919375,336301,2024-05-22 19:34:29,Service,High,19,3
919376,318274,2023-01-21 15:36:58,App,Critical,14,1
919377,323161,2024-07-06 14:24:28,Service,Low,1,3
919378,327777,2023-11-13 10:54:52,Loan,High,16,5
919379,333783,2023-03-16 15:23:21,Fraud,Medium,7,3
919380,338432,2024-05-22 00:18:20,Card,Low,14,5
919381,301310,2024-09-15 10:35:45,Transaction,Low,16,2
919382,330725,2025-04-30 06:14:48,Loan,Low,7,1
919383,310723,2025-01-04 03:11:37,Loan,Critical,14,3
919384,329545,2024-01-27 05:03:38,Service,Medium,5,3
919385,317354,2025-10-05 22:00:23,Transaction,Low,5,2
919386,306762,2023-06-23 07:53:47,App,Low,8,2
919387,330270,2024-09-29 06:49:42,Transaction,Medium,8,3
919388,337952,2024-12-31 11:46:47,Transaction,High,1,5
919389,310731,2025-01-24 05:28:07,Loan,Medium,7,1
919390,319726,2023-04-12 12:15:10,App,Critical,16,1
919391,325119,2024-10-30 13:02:00,Loan,Critical,5,4
919392,337218,2024-11-02 17:18:41,Card,Medium,7,1
919393,332803,2025-08-19 17:40:47,Card,Medium,7,3
919394,322890,2023-01-29 10:19:49,Card,Low,7,5
919395,314088,2024-04-06 17:18:46,App,Medium,8,2
919396,324547,2024-10-15 02:35:47,Fraud,Low,18,3
919397,336459,2024-07-23 06:20:33,Transaction,Medium,7,3
919398,319129,2023-10-27 07:39:21,Fraud,High,2,4
919399,306816,2023-07-07 08:39:52,Transaction,Low,4,2
919400,336173,2024-05-05 23:31:31,Card,Low,16,4
919401,311801,2023-07-08 14:04:39,Fraud,Medium,3,5
919402,323707,2025-10-23 20:22:06,Transaction,Low,4,3
919403,302222,2025-11-02 08:38:20,Transaction,Low,0,5
919404,319599,2024-05-19 12:17:08,Fraud,Low,11,1
919405,337606,2023-07-14 13:56:55,Transaction,High,14,3
919406,327179,2024-06-18 12:49:41,Transaction,Medium,1,3
919407,335869,2025-01-29 16:11:03,Loan,Medium,16,3
919408,324899,2025-05-31 21:32:01,Loan,Critical,11,5
919409,310550,2025-05-11 02:38:33,App,High,11,3
919410,325306,2025-02-28 09:19:50,Service,Critical,12,3
919411,339015,2024-12-25 12:09:24,Service,High,10,2
919412,336565,2024-02-29 05:54:02,Fraud,Medium,16,3
919413,309084,2025-02-28 07:04:18,Loan,Medium,10,2
919414,306381,2025-11-19 22:20:58,Transaction,Critical,12,5
919415,318785,2023-08-26 22:16:04,Service,Critical,19,4
919416,326280,2024-06-01 14:55:51,App,Medium,8,3
919417,326114,2025-08-18 07:51:25,App,Low,12,5
919418,326789,2024-03-22 10:05:38,Transaction,High,13,2
919419,306925,2024-11-18 17:44:05,Service,Medium,9,3
919420,318446,2024-05-06 21:27:53,Card,High,1,2
919421,307236,2025-12-19 19:03:45,Loan,Critical,12,4
919422,305798,2023-03-15 10:12:30,Card,Medium,7,4
919423,326242,2024-07-03 00:51:31,Card,Medium,3,1
919424,336648,2023-02-05 15:01:56,App,Critical,10,5
919425,317182,2025-03-26 05:17:07,Card,High,15,2
919426,300647,2023-05-04 04:03:33,App,Critical,14,3
919427,303349,2024-02-21 20:37:32,Transaction,High,3,4
919428,318576,2025-05-06 14:48:40,Fraud,Low,5,2
919429,326037,2024-07-06 16:42:35,Service,Medium,17,4
919430,338083,2023-07-20 06:04:45,Loan,High,19,2
919431,312727,2025-01-21 14:55:09,App,High,18,5
919432,327304,2023-01-12 21:27:56,App,High,14,4
919433,313138,2023-11-22 00:35:03,Fraud,Low,18,4
919434,301867,2024-11-25 03:01:57,Loan,High,14,4
919435,307027,2025-06-22 07:27:46,Card,Critical,8,3
919436,335764,2024-04-02 14:24:08,Card,High,8,4
919437,339153,2023-11-13 17:41:12,Transaction,Critical,10,3
919438,324290,2025-03-09 06:36:26,Fraud,Low,6,1
919439,336047,2023-04-08 12:09:59,Transaction,Low,18,3
919440,315807,2024-03-09 18:26:06,Loan,Medium,12,4
919441,328264,2023-09-23 03:57:33,Loan,High,18,2
919442,312918,2025-03-11 23:35:22,Fraud,Critical,8,2
919443,318230,2025-11-30 01:52:51,Service,High,8,2
919444,313407,2025-02-01 15:19:25,Fraud,Low,13,5
919445,316929,2023-03-01 07:30:50,Fraud,High,18,1
919446,327680,2025-10-01 02:09:53,App,High,5,3
919447,306741,2025-01-25 01:18:31,Fraud,Critical,5,4
919448,317954,2023-02-01 02:38:41,Service,High,7,3
919449,304355,2025-05-24 14:45:13,Card,High,1,3
919450,302733,2024-03-15 23:32:44,Card,Low,10,3
919451,337118,2025-06-17 19:10:39,Fraud,High,8,4
919452,316367,2025-11-01 08:27:17,Card,Medium,14,3
919453,319919,2023-06-09 04:15:46,App,Critical,6,4
919454,313431,2023-01-31 03:18:33,Service,Critical,15,2
919455,311822,2024-08-08 17:06:46,Loan,Critical,11,2
919456,324020,2025-11-25 05:03:59,Fraud,Medium,10,5
919457,325400,2023-12-22 16:49:31,Loan,Low,7,5
919458,319832,2023-11-26 12:30:23,App,High,6,1
919459,319440,2025-12-17 15:29:04,Service,Low,12,2
919460,332294,2023-05-18 04:05:19,Service,Critical,5,5
919461,306925,2023-10-30 23:42:42,Card,Critical,3,3
919462,333202,2025-04-21 21:49:02,Card,Low,19,3
919463,333676,2024-03-23 23:54:06,Transaction,Low,14,2
919464,315173,2024-03-21 13:00:05,App,Medium,8,1
919465,315171,2025-06-13 03:23:45,Loan,Medium,4,5
919466,329316,2024-06-10 08:05:04,Card,Medium,12,4
919467,338108,2024-06-10 15:39:35,Card,Low,10,1
919468,315417,2024-09-11 21:57:41,Transaction,Medium,6,5
919469,337921,2023-12-19 00:21:00,Loan,Critical,8,2
919470,315504,2024-02-10 17:27:35,Service,Low,7,4
919471,319471,2023-11-14 23:28:01,App,Critical,10,3
919472,332110,2024-05-05 03:45:54,Card,Critical,10,2
919473,325871,2023-08-06 22:10:33,Fraud,Low,15,1
919474,315801,2025-02-18 07:57:42,Fraud,Low,6,4
919475,314360,2024-11-12 12:40:50,App,Critical,12,3
919476,325885,2025-02-24 03:37:57,Transaction,Low,17,3
919477,306808,2025-03-13 08:08:22,App,Low,13,5
919478,309149,2025-05-28 19:55:18,Loan,Critical,8,2
919479,302713,2023-10-04 23:10:26,Card,Medium,14,3
919480,300213,2025-12-03 16:18:18,App,High,5,5
919481,309571,2023-02-21 05:35:08,Card,Medium,2,3
919482,311035,2024-06-12 05:47:49,Loan,Medium,2,1
919483,324790,2024-06-14 12:39:59,App,High,14,1
919484,323975,2025-07-22 18:10:47,Transaction,Critical,19,4
919485,339762,2023-08-17 00:02:51,Card,Low,12,1
919486,334086,2025-10-08 15:00:16,Fraud,Low,5,1
919487,337773,2024-12-17 04:24:47,Transaction,Critical,5,1
919488,313855,2024-11-20 17:55:56,Service,High,16,4
919489,320811,2023-10-07 16:58:51,Loan,Critical,12,5
919490,321300,2025-10-12 00:45:32,Service,Critical,14,2
919491,323501,2024-10-01 02:58:40,Fraud,High,0,4
919492,335446,2023-06-10 03:22:44,Loan,Low,8,5
919493,309920,2025-10-07 23:18:37,Fraud,Critical,13,2
919494,316011,2023-06-15 16:26:59,Service,High,15,2
919495,332502,2023-07-08 19:39:58,Service,Medium,8,2
919496,309237,2023-04-25 02:25:50,Card,Medium,7,3
919497,310775,2025-03-28 14:35:12,Card,Low,0,1
919498,313758,2023-03-21 08:00:48,App,Critical,3,5
919499,323129,2023-11-11 22:53:45,App,Medium,13,2
919500,307037,2024-01-13 05:09:20,Loan,Critical,3,4
919501,325574,2023-07-20 03:26:28,Service,Medium,3,5
919502,301477,2025-01-13 14:30:40,Fraud,Medium,9,4
919503,316939,2024-09-06 13:24:37,Service,Critical,2,1
919504,337409,2023-07-02 07:59:01,App,Low,13,1
919505,306106,2023-08-09 03:57:21,Transaction,Low,14,1
919506,335869,2024-02-29 14:41:18,Loan,High,11,4
919507,306462,2023-12-06 05:31:00,Fraud,High,1,2
919508,311484,2023-11-21 09:41:10,Transaction,Low,14,2
919509,315503,2025-03-17 00:46:31,Service,Critical,5,4
919510,321600,2024-01-09 12:03:04,Fraud,High,5,2
919511,316468,2023-09-07 11:04:31,Card,Medium,2,3
919512,329012,2024-12-08 02:39:53,App,Medium,0,4
919513,322154,2025-07-19 14:21:57,Card,Critical,2,1
919514,318118,2025-03-27 05:03:04,Service,Medium,9,1
919515,337788,2024-05-25 10:55:00,Transaction,High,16,4
919516,306690,2025-01-18 23:25:42,Service,Critical,2,5
919517,325520,2023-04-22 09:30:29,Service,Low,3,3
919518,306701,2023-10-06 22:43:09,Fraud,Medium,15,3
919519,309141,2025-05-18 12:27:34,App,Medium,13,3
919520,321205,2023-02-07 20:11:21,Fraud,High,2,5
919521,310536,2024-02-20 18:49:41,Transaction,Critical,13,5
919522,300127,2025-10-16 20:06:52,Fraud,High,10,2
919523,323783,2023-11-22 07:05:58,App,Medium,4,4
919524,336998,2023-02-15 23:35:13,App,Low,19,1
919525,332038,2024-07-09 19:14:20,Card,Medium,15,3
919526,303734,2025-10-12 12:19:32,Loan,Critical,0,3
919527,323046,2024-08-12 22:12:17,Fraud,Low,2,1
919528,312806,2023-04-28 19:42:11,Transaction,High,4,3
919529,302161,2025-11-18 05:42:39,Loan,Critical,9,5
919530,338067,2024-11-16 12:16:22,App,Low,10,4
919531,300166,2025-02-09 20:11:21,Card,Medium,17,3
919532,335374,2024-02-02 00:10:15,Fraud,High,12,1
919533,300395,2024-11-23 14:36:35,App,Medium,12,1
919534,329057,2025-01-29 14:34:43,Card,Low,1,4
919535,321165,2025-03-31 22:11:03,Fraud,Medium,9,3
919536,330301,2023-04-10 15:44:52,Loan,High,16,4
919537,312396,2024-07-01 02:16:21,Fraud,Critical,1,5
919538,316472,2024-04-18 07:38:31,Fraud,Medium,18,1
919539,338605,2023-07-28 00:45:40,Loan,Critical,14,4
919540,307332,2025-08-13 05:37:03,Loan,High,15,2
919541,300996,2024-03-28 02:21:01,Fraud,Critical,8,3
919542,310674,2024-02-22 13:23:43,App,Critical,4,4
919543,334389,2023-10-20 18:34:18,Service,Critical,3,4
919544,331600,2025-08-22 23:30:31,Transaction,Critical,12,5
919545,324913,2023-04-24 04:45:57,Card,Critical,13,1
919546,300529,2023-04-09 03:18:42,Card,Low,18,1
919547,318770,2023-04-13 23:58:30,App,High,5,2
919548,320517,2023-03-13 23:15:42,Loan,High,3,3
919549,319949,2025-11-01 06:54:05,Fraud,Medium,1,4
919550,324394,2024-10-22 04:01:23,Service,High,8,4
919551,336183,2025-10-14 10:34:39,Fraud,Low,18,2
919552,328604,2025-06-06 00:21:59,Fraud,Medium,3,1
919553,327800,2025-08-15 08:57:21,Fraud,Low,1,2
919554,310585,2023-05-01 22:48:02,Service,High,0,5
919555,311806,2024-08-22 08:47:11,Fraud,Medium,14,2
919556,316470,2024-09-21 19:00:30,Transaction,Medium,9,3
919557,335314,2023-12-29 14:04:28,Service,High,18,4
919558,313462,2025-10-11 03:34:33,Service,Critical,13,4
919559,302696,2025-04-08 23:27:17,Fraud,Low,17,1
919560,306732,2025-07-05 11:56:04,Transaction,Critical,16,4
919561,303591,2025-07-29 06:29:51,Card,Critical,12,1
919562,314402,2025-07-15 07:05:28,Card,Medium,13,1
